target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
9,48.3774764833314,962.778262079039,1.44142817219249,0.131604855510579,2,20,52.6791308354722,-3.31640921095841,8,76.307101811034,17.7292159508822,36.4629073814445,18.6354450598159,13.7971585280434,289.001422545884,0.000476276651504,76.3096234567957,1.42001537346149,1981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-47.8197078187294,479.761997517884,1.4424152056121,0.136749693849665,4,9,52.1703000850839,-0.527293631704502,11,76.3500179155816,77.1423516495965,36.4672822194468,18.0937718810152,13.8126255841042,284.59037665527,-0.0125443070095908,155.417932811333,5.33011254509624,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8.48693318456716,34.1539610327467,1.46134387001452,0.202402860581482,16,6,52.4949917274681,0.227150040700934,1,76.3311423381589,17.7288113604454,36.4498477451282,18.6427359418288,13.8289963763124,271.801610118754,-0.0004041403063474,179.697948800501,2.48550474309605,1997,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,122.270542323618,771.207236924769,0.787674440299237,0.148096876554854,13,11,52.1013757734336,-3.46483410084822,9,44.3240049508899,17.7450906951169,28.2150836874376,18.6385691838421,14.6940530849425,288.240588104101,0.001464550017751,333.598943093148,7.32088483803268,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,130.07886393034,1428.38582963757,1.44099770149951,0.153321340399564,21,18,51.7271843393163,-1.62729933580079,7,76.2953124150533,17.7539231923336,36.4796245730461,18.6447599677253,13.8172718556887,291.024156115338,0.0006169572591604,307.066684653758,3.76575333411452,1995,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,125.345887744591,753.046226418139,1.38829989137166,0.240786115290612,25,18,51.8492558816879,-2.03805181419837,5,76.3057674721437,17.7971128541711,37.8242589113783,18.6272307340944,13.7920748418052,287.516608154126,-0.0009550987058407,177.974932922987,4.64199327739487,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,74.603099295856,378.82921006859,1.33051329446588,0.189230965424378,9,17,54.1888503222209,0.028270944368449,3,119.671580603624,46.5926855388231,34.8989001924945,19.0439273247074,4.14054715595557,279.723254453953,-0.0001620287181348,298.685769994935,2.76016752948853,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87.7050975905404,1609.67027309037,1.44110770229779,0.197280210400347,30,19,52.2354435340027,0.131827633886487,6,76.2870269039796,17.7893022648923,36.4731753850756,18.6366003822484,13.8088136165932,292.134234126472,0.0015590714907116,200.894366045328,10.3506817859151,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-8.08302693722024,509.64565971127,1.44230265814432,0.160431322215593,17,7,51.1943686378853,-0.282218512329128,11,76.2909475357092,16.4977448257878,36.4792007016302,20.1571816358527,13.7987538842346,280.441550895806,-0.0023639339859029,227.168773405303,4.83927728661054,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,215.278124388256,295.879287658697,1.27350705839653,0.12958637451603,22,14,51.4259578712364,-2.51564045132172,3,78.5320361246414,17.679811668331,35.6293323173941,18.4651372373111,22.4271193934367,281.229968089935,0.0004904783533211,243.675838316714,-0.125431261101024,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140.701248922608,844.793226302718,1.44166117620575,0.208706874168027,16,4,50.9867682525281,-1.41275813231985,3,67.5808121997162,17.7505996366371,36.4770251019264,18.6432172767313,13.8056053451136,279.788812171414,0.0008699529259044,265.155066890184,7.02055439099875,1988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99.3350189655307,357.152934170097,0.738506240997077,0.187297713005046,18,4,53.7285360922799,-1.18941761388639,3,57.3813968947712,19.9816970302557,47.1730895216579,18.6370411891666,22.4417219187311,277.976031681851,0.0007694551759436,99.9189702983029,3.51412968993505,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,206.650782244941,657.007922820798,0.972311504556247,0.141994148387009,19,7,51.9771445352946,0.290043820842338,12,72.7881233327047,28.9981106194182,43.2476375785178,18.6495487709916,31.9860550205711,275.406540385259,-0.0014396012364908,158.503246554029,5.44682994028465,1992,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-67.0215115342533,2822.60843086441,1.44254622384894,0.175797640581488,11,23,52.2058228677717,-4.12445919089357,2,76.2227477403851,17.7738809935754,36.4804595745245,18.6445089109438,13.8059277606728,282.955123558412,0.0014262385979871,247.375874909283,21.6202467780519,1990,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20.5360613771009,790.829353631568,1.27350705317653,0.152075510603239,23,9,52.8536258452296,-2.10179041924951,7,80.4501886417937,44.4420330009508,35.6293328135678,18.6420313053392,22.4271194572113,291.404206410653,-2.14445877995319e-06,161.478789395806,5.73598771656371,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118.734083360844,720.628885521386,1.4414888846274,0.17198491433087,4,13,51.6984788811576,-2.89466230008062,1,76.2482237870095,17.7722449205279,36.4663021468857,18.6417871371062,13.8018474799722,274.049285503605,0.0008139815848932,48.6325633020894,7.78540522577004,1997,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-12.2529008325672,2055.43587259468,1.44211802676062,0.137968320453602,27,15,51.9152546456973,-2.94438792962473,8,76.3476522091031,17.7363722732413,36.46791276059,18.6381748578796,13.7896862830585,297.851899035493,-0.0005394073083884,195.621512762832,12.8858847288343,1997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,100.371760416834,721.177332003447,1.44011730126682,0.222177257961401,20,10,53.0959468816745,-0.582307041704846,4,76.3195419535309,17.6938168709808,36.5003144064655,18.6383837569794,13.8032222169167,281.648589664529,0.0024585215273478,288.004520995549,6.25264084696569,1985,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-156.942251006425,1305.14306011541,1.52113574258224,0.242988298238502,25,22,52.9381772324359,-1.04436590075078,3,80.9948645212148,36.2215822812038,36.3671268639893,18.6386363339011,18.3687103422617,286.872155836158,0.0001008073982229,224.866895624312,11.495154691136,1981,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,254.861364500066,256.129772027525,1.27350707173072,0.217502567514842,18,0,53.2830385795936,-0.43403802018881,12,76.6477275853499,16.9270459158349,35.6293318660529,18.7515966268948,22.4271200188121,274.448991355575,-0.006058996094213,210.504319917472,2.87529931369836,1984,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,126.226649316433,1299.83582221283,1.44234984956884,0.197981942541499,26,11,52.6519278724991,0.740303299552981,8,43.0330215384791,84.9017253346201,36.4861744032217,18.6467427347685,16.230757476122,294.413261186855,0.000185574780745,204.273163681415,6.21512763600139,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,36.2651254816838,637.952157272005,1.44209661214133,0.242741115911163,16,14,53.4588414070354,-2.94022540490021,12,76.2962659737127,17.7573485461553,36.4942137008184,18.6494999218305,13.8097040272547,281.864325846384,-0.0011282322287256,319.422189885025,5.43903812411075,1984,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,147.101465756467,718.247061194341,0.0109331278806868,0.216896258296873,3,20,50.7456934326037,-0.270498028533166,10,60.4992512885514,61.374947587217,24.298995473838,18.6359220795344,15.7711475082085,286.09908123478,-0.0001887398912516,201.038487601713,5.32156688139151,2000,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,140.618129635367,518.469929820814,1.44245706698331,0.193844226234464,22,23,51.9750376305878,0.495689015090627,12,76.3017316543024,17.7436068713848,36.4728325624807,18.6456932966934,13.801381116963,275.228240398807,0.0020944479914423,303.152471972888,5.15288223623787,1982,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-102.605449023752,407.935167540511,1.44116272107683,0.187665245059388,27,1,53.7113830571615,0.449023998665693,5,76.2340359390753,17.7599805642425,36.4783171406201,18.6398104523763,13.8236587214611,280.663160602085,0.0036072494142556,191.299207845501,2.16864955046295,1985,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,239.519357013571,-483.465467786779,1.37917151884094,0.336863078322862,10,7,52.5416369394138,0.546936818806097,12,76.2956836221539,17.7583046795346,39.9031748915317,18.6403275396557,13.7946297882013,275.760434924885,-0.0034143114091175,287.400592453282,-1.16068452781382,1998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,204.908402642272,358.119395775869,1.13154664052039,0.165806885118612,27,11,52.782105073163,0.277933042723993,4,71.2492338577044,14.2937522559521,34.5564894606791,18.650554427817,11.0600884989346,280.217188039703,0.0009389101921905,73.5367576800892,4.30615949228868,1988,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,72.0676072081703,844.85997146573,1.44192150968311,0.236926959425153,18,2,53.2116597023866,1.59935925037101,3,76.312843048123,17.7516308891015,36.4743910928943,18.6384974964404,13.8039344141926,278.034453035566,-6.6849004598765e-05,76.7793548686395,5.51793472410942,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-63.6010111425479,231.528984869732,1.47553128986572,0.195469041985489,12,16,52.6990803154222,0.606480024496894,11,76.3346138038555,17.7373131974822,36.4920824581711,18.6436219425088,13.8122203823089,273.005751024346,-0.0002379947131719,284.819122497917,-3.10790493162463,1982,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,306.036033916903,743.3392838343,1.44208636095317,0.242458025240604,19,19,52.2920769045697,-0.0869775855278885,2,76.4179650422508,17.7542513745291,36.4825818083774,18.6398088028018,13.8426551513227,277.890364116363,-0.0004409757373553,189.702630093843,6.18099354565207,1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,42.33289993181,1324.70041134203,1.45997240962573,0.198565450097356,23,21,55.3318967439805,-1.31763400416886,5,76.343199556342,17.7293891727463,36.48976714896,18.6474299795175,13.821912112324,280.682114927305,0.0006907507941864,241.733872329886,6.80150656374062,1996,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,58.7807399843745,671.337028382828,1.44096394198557,0.185136591480609,10,7,54.4780322769134,-1.00990246629328,6,76.3354050722022,17.7723639964956,36.4881308084242,18.6440390633681,13.8140137101207,286.009698632405,8.00366301359837e-05,268.244046927974,4.34188200688709,1983,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,104.140265292404,882.461894870636,1.43976188289436,0.163401082475032,16,12,51.1668337076691,-4.11897642889657,12,76.3343864680879,17.767909199949,36.4704276351778,18.640767774874,13.8046075109327,283.640351056143,-0.0037573763276946,264.333589452493,7.3774915130326,1985,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,143.426604217971,734.462584758928,1.44055506179589,0.2063630274165,17,9,53.5766906876116,-0.390709230413269,12,76.3342759579138,17.7459908720948,36.4677779856355,18.6406566522089,13.825198937732,279.886212812908,-0.0137584250346859,244.55232541227,5.84039512006461,1993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,88.5061117974426,596.702662931654,1.44182527199785,0.143074700270819,5,19,53.77471878949,0.0862398122891392,2,76.3035865327474,17.7469342762562,36.4897182613205,18.6403624224932,13.8077991786843,279.330500268934,0.0011418476431985,265.873238724206,10.4069470455038,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,202.478711270002,456.974461974791,1.44281507179172,0.176384398972762,24,0,52.2137519180337,-0.909082606845681,7,76.3771481212036,17.6947005661214,36.4828343555053,18.6495485556729,13.8012020625012,288.044158758953,0.0011201789187724,255.257486428271,3.71052446954131,1992,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,99.4948366170463,-144.144911815151,1.44094587734227,0.198804549558439,18,1,51.5635784455439,-1.20815772419148,7,76.3454927955578,17.7474281399853,36.478559714993,18.6359475973659,13.808446989115,287.165950717287,-0.0004297321867674,394.230421517081,1.1533164713706,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,62.0590640156699,-63.7054680741451,1.27350698579986,0.161905282452609,13,5,51.2822664858825,-1.69522801654061,12,85.7958732358671,10.8700898484158,25.0756669605305,18.651806521106,22.4271198597433,272.755681441504,-0.0005526100377959,25.8739796540887,1.08426054133056,1995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-86.4858119152466,462.247565053335,1.44387404119435,0.198224649569015,24,3,53.1713338878378,-2.54174190006299,11,76.3734937695267,17.7403385021766,36.536017148572,18.6417753690758,13.7634668761413,275.984420190394,0.00035685447395,220.706253452591,5.13419724292484,1998,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61.4254463989026,526.923622426194,1.44210688418412,0.245123074340436,20,22,51.4642423291674,0.185624611174581,2,76.3729157565085,17.7761070762053,36.4670101259588,18.6400278963199,13.8147439890485,277.713579584083,0.0007098601500888,306.685541972035,7.40956921428581,1993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,76.2723568262944,203.750151991404,1.35080314138425,0.181452750636845,6,5,54.190469045457,-2.40717644206036,10,76.3364920686341,17.7172185215522,37.4837477152816,18.6470533004539,13.8087385369652,286.264922983459,0.0009276752797085,207.183221941235,3.05975961748896,1999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,57.7399047196034,319.400307083892,1.44262416425489,0.203707666842982,23,3,50.3094500262122,-1.59994156107674,2,49.5109552290577,17.7404325216822,36.486336090477,18.645395031504,13.8138476320164,279.182773151515,-0.0001267403255366,257.609750654211,6.56460560070688,1988,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,62.8054928752667,442.526796425887,1.44289969724589,0.253769781121177,23,14,51.8117568965729,-0.788752394213349,3,76.3687256097308,17.7730485280407,36.4948335963054,18.6437499240674,13.8004577516332,283.382149436946,0.0019237721900883,155.059027322279,10.1775879073078,1983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,129.527316021587,609.325124658495,1.42318684733926,0.159745617226655,6,22,52.3871335786634,-1.63520062763098,8,76.2608001466878,17.7264517688915,36.4736512210467,18.6398059189048,13.8350835498987,286.46728197313,-0.0001149288446809,287.910053351637,4.40023307472061,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-17.2235657924796,621.937266624537,2.00859164974095,0.256455027235866,7,21,51.7902178788075,-0.82948399689605,12,67.247575353327,17.7341635150073,34.9965387295762,18.6416118527143,11.7688196277084,287.145542812828,-0.0135488119828804,191.220650771695,5.36817524788789,1998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,105.990644116945,1700.43831967666,1.43152060418037,0.175661196131409,3,16,53.6933588367828,-1.95681967951514,4,593.991908725823,6.91937448403439,36.4051460488786,18.6400285546927,22.4341543571103,284.248995230907,-5.18170498676829e-05,49.5196530109095,2.74476522302851,2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35.7840388420643,994.199817701865,1.441618838354,0.150703812072395,28,19,51.6940271936973,-0.850079229599564,7,76.4248374749605,17.7671047077702,36.4623413461348,18.640475387576,13.7908560589395,291.80539587514,0.0028812086103003,268.291215950081,6.60414032691934,1993,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,13.3229313446421,825.86792048998,3.08565441719646,0.0810554269184584,12,19,51.3633090159637,-0.92334056255502,9,78.9712822100927,17.7511699994228,36.4711279949694,18.6362336927289,33.9011523573112,288.160123224759,-0.0009755750584808,52.1709602737614,3.74085244927978,1991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,155.647371322534,328.519215252557,1.28887474031453,0.156104283902079,1,6,51.4693408028742,-0.806159188901558,4,59.9365783945611,52.1242499952711,34.556487617271,18.6398053464133,4.53368548011524,274.00925407259,-0.0005065378709829,313.079456175263,2.78690100931413,1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-15.9625341896917,-72.3235339173618,1.13417599603495,0.256121480154684,3,18,54.4026949190285,1.42152263163206,7,57.9636831276282,20.0822421446253,37.6438801426742,18.6520032958607,17.4233132980553,292.127252650202,0.0004893095346903,155.277265036971,3.85521677445883,1985,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-40.1138113389018,-211.938487293678,1.6460766486269,0.227353893406636,16,3,53.0547498368462,-0.994631776395718,10,48.9089286091608,27.5100456176939,35.040622155558,18.6359876492015,8.1753522121809,279.856528867781,-0.0026321647616593,104.728676368845,2.13524032414173,1999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,150.112569621083,555.447163407761,1.44283290899394,0.209539456162282,24,18,50.5764568172739,-3.174538544239,11,76.795078706325,17.7536586237567,36.4827929849173,18.6447605507349,13.8099514652429,283.386823390581,0.0001347739879591,40.8153781488684,7.46405145047336,1990,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,104.573771461473,1843.29146065902,0.390764024771297,0.207256389346589,8,19,54.2948396748779,-2.26863877897966,4,5.98064443463025,72.2061358559743,21.6456553006598,18.6378803838513,13.5869542843134,283.576017411196,0.0005780443153037,321.298059939832,7.70786676788469,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,49.7370499486535,1498.4772951361,1.44341706489215,0.189341238039461,14,4,51.6459272478201,-0.274924203218915,2,76.2993810799513,17.7817803587251,36.4686182424305,18.6436951864299,13.7777938110279,277.254384001643,0.0004759815152726,95.7310087294258,12.9750099820198,1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,101.761829961564,599.538545493841,2.01878920875697,0.182540043598182,21,1,49.6680567074126,-0.245892768327722,4,30.8050547785095,24.609697275646,27.4500792239604,18.6387704530391,14.9503028641727,281.746979280066,-0.0013662310610689,209.885734181944,5.12142861345546,1981,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,210.695908204839,270.928668294802,1.44148960462456,0.258314144761784,14,4,52.6035498689973,-2.33065886372742,2,76.680310967358,17.7621316409924,36.4741322314889,18.6406688231729,13.818680366654,269.715380835314,0.0003067909577795,66.9977258094703,3.58269861122904,1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204.330697191588,174.132595586087,0.134127059046918,0.295012043121906,27,18,52.3362718066936,-1.65374071652825,12,-115649.934229205,13.2287692720809,33.8548815368053,18.6572463821921,31076.785321501,273.634630469892,1.10561689472413,130.98262575415,2.19660487873851,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,170.820843598803,520.741909157221,0.578981626736715,0.124093696673581,2,8,53.1849757546927,-1.26711537861304,6,16.7857984098747,76.7966073183383,8.53723919509114,18.6445235783844,4.29359328256195,288.821195768626,8.63603295485279e-05,287.787718924345,3.60023241123301,1995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,58.6800439059331,604.443171385221,1.44105028945232,0.267846262185858,19,17,52.1477312896671,-1.76679026055112,2,76.348997622048,17.7407156013404,36.4718248476645,18.6365179406513,13.8145914870504,275.510584920342,2.6028870250622e-05,71.4130989853884,5.98875001892543,1986,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,26.0131078672324,723.466253544572,1.44132356425631,0.214529585384055,4,21,52.3146803068315,-2.63672074528357,1,76.3060192459513,17.7505214537059,36.4590622867729,18.6418295810784,13.8104397115835,275.422031932827,4.39010773291464e-05,315.040688884317,6.58190026280883,1981,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
