target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
4,22.8087430258288,398.626907010166,1.41711702771886,0.140089981975644,28,19,53.2896296731259,-3.01558137788293,10,76.2973744854767,17.7331396116712,36.5532460821829,18.7517913256769,13.8123165103682,4340388.67494637,281.918012909161,-0.00035925849765,2.49304862360923,1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14.8697627342917,-34.4031092869649,1.44193572085317,0.190503145120076,23,2,50.589471374288,-0.919591074612385,5,76.3647855992977,17.7761527922601,36.4638633031757,18.6348033779079,13.8187691106511,4950741.34041782,286.547363245498,-0.0022736109475831,3.82859025609889,1993,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,231.410676693101,563.981809476557,0.149798488481133,0.209708570523584,24,2,52.0282993722828,-1.1025752433966,2,135.478138240785,24.8117373911835,25.0323006708417,18.6359240863572,23.9697094461117,3294259.32521186,278.391171486601,-0.000500356715878,4.32383690082787,1998,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38.3476545545526,385.0621720061,1.44172322661178,0.201361106183023,11,7,52.5719553295521,-2.29981004714789,6,76.3719682666493,17.7582568983494,36.457775358204,18.641462628052,13.8111313342277,421160.618346487,287.359525833935,0.0004023422797743,3.51078022161669,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,178.466720983921,1822.84985952883,1.44131162143988,0.163592113175826,8,12,53.1894495390791,-0.636596189447614,4,82.5822135330805,17.746232645834,36.4571316537359,18.6353307727964,13.8103062970627,7024723.81525852,281.961218514408,-0.000759426435074,5.50274027135463,1990,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,131.086745546483,697.588061676623,1.4415710727329,0.166997464626375,1,23,54.3212294828777,0.30601498312077,9,76.3435514586845,17.7357924300267,36.4568477723979,18.642738414634,13.7911529363006,1135232.20277693,285.413876275203,0.0037488953928934,8.65112649957866,1994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,247.485363111207,774.776053704055,1.44179024990123,0.203739438223684,28,13,52.6580398833678,-2.61635575223726,11,76.3190889297193,17.7545298110183,36.4913282478652,18.6457242218748,13.8098712734371,3544921.90511545,285.616662094748,-0.0038570604291409,10.3189899702365,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-19.8791088112362,511.675084806953,1.44202521682,0.270937582093995,9,13,51.8467946480925,-0.686407818805102,1,76.3396901826359,17.7568334001837,36.5081786063628,18.6451252602599,13.804625286508,2126433.34134321,279.670249868112,-0.0008987130751168,8.3567197303,1985,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,58.7934836733197,627.233751198248,1.37295273546679,0.182768446662466,9,9,53.0829028244492,-2.49949907163135,8,76.302183353008,17.7443077347486,36.3945464530607,16.4308423237559,13.8087748598732,1659294.95494052,286.556150297063,0.0006108660754503,3.91858795087053,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,66.1716158489774,76.3624651767819,2.16933874667802,0.188436082400602,11,12,52.8665092188648,-2.76544894846354,1,86.8494121895595,17.7497033178268,36.4689481471516,18.6463358089005,13.8168979356686,765866.606300434,282.182793017572,0.0028940133225627,3.12418722413076,1992,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,97.3099052960893,775.910249892269,1.44033329239367,0.216358808938289,16,4,52.7517956505125,-1.65955287083116,12,76.3492858588464,17.7448379772344,36.4447539236842,18.6462619986538,13.8559004965872,-0.0710439960007165,269.733139843744,-0.0016834851989917,8.57072562085155,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,193.445853549317,774.367012967934,1.4409975901898,0.183807500618767,10,2,51.5635181191878,-2.01058616011878,7,76.342275924959,17.7360277336971,36.4752595353188,18.6386118797685,13.796861026808,3831996.70509988,286.93569953835,0.0013925964235833,5.8369221020364,1993,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,97.6171072503249,763.881279466124,2.34027440933056,0.158428130357484,24,16,51.3323660355778,-0.688385720467526,5,104.645765660864,17.7479414568767,36.489584431415,18.6403475906062,37.4574514145534,5403574.68126451,288.524602500826,0.0001961780118239,5.63017998677418,1982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,112.857865465499,513.945837201671,0.600479197962367,0.135265150448954,11,4,53.2383340609421,-2.63546240224907,7,30.2133135330057,9.8092412558606,16.9277719146649,18.6359220463306,2.1186994430318,22.8018299234445,284.466415024275,-2.07482463150763e-05,6.51461995978491,2000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.7850516031796,1169.62162129493,1.2735070051199,0.146404259792918,19,14,51.2257005113915,-2.04342460961924,5,83.5052665782561,34.2265154692781,35.6293345420456,20.1049881273367,22.4271187738816,9699994.29545371,288.412510917631,-0.0003153842756778,3.35791793342686,1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,146.287352514236,1083.19791198221,1.44478765369998,0.171343391969179,1,17,53.0791577147598,0.403223742052691,4,76.3194161090825,17.7108210262323,36.4960242630602,18.6399186342002,13.7943180287299,3806655.95358953,283.577099845768,0.0002221078514849,10.1745327912001,1991,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,58.3719767978586,990.654227398749,1.44139425084404,0.145134513090346,28,21,52.4590208015438,-0.568020130303099,9,76.2551838265211,43.4331749324831,36.4993326462237,18.5575542369369,13.813696653118,6238504.99010376,286.301129310873,0.0005809903203474,8.32572259468299,1996,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,29.0468629698162,596.062356269256,1.44166119540124,0.208087779411227,14,17,49.8511201357324,0.91603900322116,11,70.2492587147478,17.7504789291579,36.4770258523554,18.6432170741187,13.8056051998396,2036005.55672196,282.278040642152,0.0002458388174207,3.59003193358424,1988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40.7444671135479,823.963895697039,1.44164130401047,0.183660992911198,29,10,54.6545127005057,-0.897957810440352,6,73.6986495653716,17.7561399062237,36.4748298263818,18.6398362935674,13.8085608905083,2196862.16600274,294.416186814847,0.0011223513224983,6.36012993852795,1986,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,88.1532060041154,1020.66609744024,1.44125635706213,0.197644936552955,27,11,52.7504734287599,-0.804019436192266,7,76.4457783403493,17.7672888151657,36.494392495883,18.6417572033719,13.8067638618353,4754343.73040089,284.872083378207,0.0021959028862535,1.04148433481129,1983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,17.6691433895463,742.904277692436,1.44075001661894,0.174397418102324,23,8,52.4997169879334,-2.83437933214523,2,76.3411932917569,17.7776207870293,36.4825409116021,18.6517497335614,13.8037468558298,697764.347967333,274.807321357424,-0.0019892561259122,1.536299600958,1987,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17.9675048961904,585.935792229954,1.16803938336715,0.241799115082821,1,19,53.0399555331457,1.12907771840316,11,49.0105236040195,12.3508199539939,32.9833343394569,18.6434389853457,16.3278434121147,5126367.65471833,278.456048511236,-0.0010221646805359,6.2927666714511,1998,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.04632489241895,2007.65843379653,1.44258117892774,0.208132420824603,10,15,52.1073778664902,-2.00592901824239,4,76.2366679170565,17.7236380376615,36.4755381759241,18.6833646604704,13.7979062178846,4690219.70860805,283.937762366023,9.06198822235509e-05,6.44864528402511,1988,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18.4812193540494,58.3208216560896,1.44254699435477,0.172536901356741,31,5,50.4120838537572,0.893006924507151,7,76.3277407764979,17.7481370145073,36.4763419723336,18.642727132987,13.8021659771166,-7878.98835410631,286.731085725751,0.0002003773293359,1.35290963635772,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10.6930534087078,1513.71678104626,2.22957771962164,0.174836028263313,4,11,52.1294373237488,-3.05273155793948,6,93.753021477265,21.0658421997819,36.4821660407319,18.6353149144731,15.9410474138463,6596007.89679016,287.128974472566,0.0005480217073854,3.56618152163173,1990,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,94.4235547806974,813.38344227021,1.44190512715745,0.124241563383377,17,23,52.8922078043491,-0.830716982817268,11,76.1762622762622,17.7559666298735,36.4541299969659,18.6354544566476,13.8248894735785,2972912.17450377,282.647444923647,-0.0001844619874425,7.9508260437414,1981,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-94.1226353877144,408.749729920783,1.44184521905136,0.233582767728771,9,21,52.9698357242655,-1.78120382647186,12,76.3340905412328,17.7388814315722,36.4851543363122,18.6376201910697,13.80408426769,891263.264013483,279.316257801449,0.001037875569615,3.04924634022454,1985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,93.7946440748465,761.997289861941,1.4425103734311,0.162930580320628,22,7,54.4564902504928,-2.26667344480148,4,76.2520959172049,17.7445113422716,35.3517689779365,18.6540182247185,13.7862198592844,38025.2251090616,276.060806942397,0.0005915901785148,6.13573397053915,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,26.0491862505524,219.193432872731,1.44081881048464,0.134922399362186,14,3,50.817493333456,-1.43388201043802,9,76.2936489169061,17.7474624503143,36.4832283637965,18.6354430986927,13.8088887552716,1096700.97094932,284.271420848664,0.000416816893977,2.49853261065644,1996,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,134.067148142473,-211.289349404988,1.44174037170293,0.136620595982808,4,12,54.1085130738624,-0.0264945551741735,12,76.2943599014969,17.7628343169859,36.4839715440174,18.6326489073211,13.7921199629839,3211090.66984238,276.351530794675,-0.0029774405593635,0.634984490456561,1991,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,40.5954400235177,-304.005010750366,1.44110003835896,0.210093882876642,8,0,52.7424371044789,-0.79857174458764,2,76.3168111367701,17.6812045380495,36.4280761875518,18.6495488600618,13.8257760046945,2128357.09518447,273.52379698599,-0.0006853050422345,0.888038972881599,1992,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,73.2525469270471,1510.35561858778,1.44236734563964,0.147364979909317,13,14,53.6040189221601,0.679423016835725,8,76.3551000857007,17.7324248227794,36.486465592668,18.6394789890505,13.773560794429,6839441.63446966,286.896276707969,0.0002435868844106,5.08835058448105,1994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,91.6698746012898,689.445606239005,1.0043625522277,0.202875256916669,19,14,53.2006292752449,-0.872670793290223,3,58.2141487829977,28.6038147928979,29.1371359861726,18.62650696485,25.9799410039353,1154372.78914005,279.523426326488,0.0018226933241096,5.99361837707722,1982,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,-17.7707693947747,665.999477068842,0.285512229702893,0.193553875036321,18,9,50.962223804482,-2.56709551678089,10,50.5173576075843,55.2832167813877,22.1851561309009,18.6359218985678,-0.982724242558403,734564.785608538,286.051327252727,0.0043980421808218,7.08896814460699,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,212.505901493838,383.092238547212,1.3753770662925,0.148978907345732,4,9,52.416500342539,-2.35537388529358,9,76.3881553483819,17.727387714038,36.5899041960601,18.6448914958158,13.8476888572483,302428.289595496,290.197513825277,0.002381170828615,2.6555680525196,2000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,105.040102635113,97.7290054946065,1.44216029183185,0.184505108766393,17,6,52.2748934427172,0.885267437138085,5,76.25530118395,17.7515250106353,36.5122331054096,18.644315262129,13.7729122830977,3674.66938224738,283.623368269374,0.0013900439661067,4.72782229578514,1981,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,168.587072138404,288.028632559011,1.63469141370933,0.164795946137751,6,23,50.2125201202972,0.0682174046665791,6,87.0506789450893,21.3064751076027,29.5242395653771,18.6434651641109,15.4451213225681,5423545.49322707,287.011984493413,-0.0004876211718855,2.34428195650808,1997,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,20.9676391242341,1100.60397765532,1.28136744842444,0.305429827859362,31,11,54.4558088594107,-2.89907073022171,6,65.5363493876231,-4.86839158319977,33.5821528701423,18.6477890449478,14.5716124311215,5331430.7596998,286.988745013294,0.0024369955416656,6.65107883196885,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,-49.2327839355553,534.287252096616,1.13152727834617,0.138954310786203,2,9,55.1328590909576,-2.97086027438958,8,87.4429093195999,29.8942316825298,30.9191552046169,18.0632510445517,4.89133283564353,953563.100935982,286.703181542282,0.0013630863233317,3.17855926370111,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46.6472979594068,1168.09652767612,1.44070693053896,0.145393406431731,11,19,54.0908735082436,0.365132179201799,8,76.2699493356418,17.7223135556265,36.5392234220364,18.63530345831,13.8322843839315,5242846.26934688,290.39964169338,5.5275646851528e-05,5.51847886955252,1991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,107.884323032137,434.737086022011,1.28136746455393,0.187634470956518,12,23,53.6310987884089,0.32485770474544,4,67.8913095674702,5.2587013781874,33.5821522722027,18.6435543938489,14.5716121991036,8838964.37620913,279.324690789507,-0.0005530225367905,3.13833257085775,1995,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,156.435084049549,280.770025961305,1.4420375648173,0.15761705223847,1,6,53.1070812134298,-0.668227438926558,4,76.3045720905799,17.7462234404802,36.4981426403178,18.6424669486036,13.807698591296,-132181.527240293,277.212115244099,0.0014284797689919,5.42089119687663,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,239.200296373146,462.491904049548,1.00436254893352,0.188527498733445,15,2,50.4611346460915,-1.0471757800619,10,51.4139107943705,24.8705222428635,29.1371348277328,18.6525464050784,25.9799398259646,1396797.65057722,284.125132556006,0.0018014276305588,9.27338729804348,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-8.37670253707221,164.121377563775,1.44132351914227,0.173282553325737,9,7,54.0631898711417,-0.769535486873637,7,76.3046548271902,17.7503650819641,36.4590620127877,18.6409062740733,13.8104403017342,287272.768227599,288.370742536227,-0.0002710623016969,3.09716846099511,1981,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-37.5091182371557,989.794882164326,1.44154191501184,0.206005197366232,21,17,52.0594711949277,-1.82830362339936,12,76.3357710975402,17.7559920776018,36.4783194477085,18.6416653114614,13.8140167855056,6385472.43990267,282.070598916982,-0.0008992803550971,4.7615232060134,1988,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,191.749135299112,886.877920171296,1.44199505010003,0.179433736774367,15,12,50.2982426717548,-1.55100346417058,8,-2551.49304972883,18.3134890667067,36.4841643996557,18.5730854414811,314306.006194849,-1244476712.81595,292.966481508964,0.0794822843681402,0.368233443773416,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-98.4360039116034,1387.23660334676,1.4417772822955,0.174975695433144,6,14,53.5573983869522,-0.172118054376912,1,76.505380997981,17.765110543418,36.4633000476406,18.6407685728973,13.811587479093,3538113.9352503,279.266425990693,-0.0015033078799208,11.7823767761191,1985,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,54.4469089074557,344.146923298977,1.63752679428996,0.184411155606496,10,3,52.1900211666452,-0.45615693457881,6,63.4792160471202,17.0352808002658,37.3404342306787,16.4073364320823,4.28617231366774,3525390.89039374,286.311898305031,-0.0003949689800287,4.56635200817954,2000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,110.194772879891,823.874235172822,1.44229271661075,0.210222613686189,15,2,53.2251089993066,-2.54231743168959,11,76.3589607678152,17.7227939546146,36.4926109133634,18.6483380930782,13.8083909052273,944187.672870289,286.620822752275,0.0011683762302031,11.5652018095979,1989,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,108.341821356416,576.731699789194,1.44341684208387,0.137200500235657,6,18,51.7668246151041,1.32749917912121,6,76.3929257176635,17.746441873736,36.4853211824547,18.635032580675,13.8114643398458,4633024.00679236,291.521795700185,0.0006358518070954,9.46498397181366,1986,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,69.1929877202118,1317.62592092504,1.44170761391578,0.171560550657009,6,12,50.8398235959369,-1.88604416552342,1,76.3372846633977,17.7908112479754,36.4720689900413,18.6378735728752,13.8006911288212,4159149.18077743,271.873672353676,-0.0105231220113366,5.12430775285326,1986,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,2.57803697993467,564.209507800956,1.4416385212315,0.250610298101589,5,15,50.9260259023951,-1.33130168865082,1,76.2978428013928,17.7123126015747,36.4510696004525,18.6433293180072,13.8203854931383,-2291663.80644568,277.340765132304,0.0011219701488751,4.77162471767388,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,94.504327476979,1590.60343685983,1.44266681793088,0.118371322255766,12,17,50.7567945790776,0.240344760662222,5,76.3251378578813,17.7466401834955,36.4706369857614,18.6397837488154,13.8083884420039,6064597.63125839,285.494774632092,0.0016953026124632,6.7335136522603,1983,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,151.236248314103,365.167782999443,1.35247713885804,0.152329351989814,16,6,53.0608328822702,-1.08955237971062,4,-216.38597598957,28.0670694857347,26.6870481757328,18.6380474315011,25.3247400990963,-279845.738353804,277.992622673462,0.0023318789225302,3.50671080417958,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,65.7686807406283,1009.95313634571,1.44356098029694,0.215276294802549,27,17,53.5445676616449,-2.49413508969966,11,76.3520721840361,17.736013945089,36.476035437105,18.6462581244723,13.7950611911889,2972356.32017661,283.350268520143,-0.0002261476778397,8.86406664331205,1986,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-1.67531666297711,92.9871426570314,1.44291821106478,0.249554994448332,15,6,55.5670974991881,-0.801635276003892,1,76.3271085400711,17.7454268269393,36.488122542181,18.6422894655517,13.8184442813994,80992.2293859192,273.116643344781,0.0036166127429409,3.01585288063016,1988,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,42.8247107905012,1513.79376883528,1.44188116396354,0.150234497152668,19,13,54.1705146265594,0.593660399013209,8,76.341039971246,17.7110602493647,36.4812363891569,18.6354277995185,13.8193162395643,5428345.69913698,290.990508996875,0.0023426087684921,6.26213655938511,1988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40.5134032172465,306.872111995566,1.4418811216341,0.174310457136774,17,17,51.7269777072356,-0.847276271387826,1,76.3410395116639,17.7110677568452,36.4812369660377,18.6833635554989,13.8193164207836,1416122.67808044,274.823106321068,-0.0010850950577521,2.62985108927937,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43.4321677066753,371.923850915992,1.44256537634061,0.190651399105059,15,16,52.1816320864911,-0.731921727793897,2,76.2995466918324,17.7264569321039,36.4542078040844,18.6450402122009,13.7789410487198,3026636.49822333,274.798966424135,-0.0002184090927124,3.03607620566537,1982,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,143.273476250022,706.07148535355,1.58460979238024,0.252835858753327,13,2,51.7644718722223,-0.199496384392267,12,65866.5143675763,13.2655803694116,35.4925264618014,18.6346692771169,-232.80896930253,476239033.72796,280.778696096967,-1.36949113700816,6.24714903749867,1983,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
