target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
4,135.197513735854,402.02313385205,1.44158551666398,0.230811799403928,15,10,52.3113819826547,-0.810473262736338,4,76.3556798555608,36.4793071508838,18.6286024866917,13.7964904364514,561623.39015917,284.116279658919,0.0007635831014236,370.518904287459,3.68462586817636,1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-77.882298004797,74.1421628287842,1.44170760263537,0.216399305400272,21,8,51.1283333931577,0.0189382908046694,2,76.4168653055704,36.4720700837729,18.6436221815232,13.8006915106033,-372744.194555515,270.563771365614,0.0004496962899271,39.3990544803386,2.73752221695219,1986,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,90.0340362290512,291.377585428801,1.45213890196214,0.186016959654585,1,5,51.8606388478719,-2.69735399911182,10,76.3385265273116,36.4658039968999,18.6428976928838,13.8086840644899,-29031.9092946878,281.908949474638,5.07629316337476e-05,164.608772429938,4.00270412091968,1983,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,119.545258145476,681.482573335093,1.44139864588862,0.18558855038706,15,12,53.0056322619845,-0.256642466541146,10,76.4016463370133,36.4807124352329,18.6457998745043,13.8368733805273,3863520.41914226,281.074897701327,-0.0023937467043264,192.249045076144,3.21783522176721,1981,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,106.810716891578,581.386055027724,1.45515803693773,0.20730639797921,28,10,50.1657163880051,0.129391000905698,9,76.3153513819127,36.4818294695337,18.643200507569,13.8183138644396,3156456.7624753,286.379379107787,-0.0021805581632988,167.041151388126,5.00860626717955,1984,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.3571166186946,-148.938109682349,1.50901490679903,0.10211324189459,27,23,52.6465609096719,-3.37058835162156,9,72.9437806359363,34.556487437621,18.6441901421435,4.08546968652011,5317360.41623005,285.18620188708,-0.0010681014399514,53.1011620998161,1.53225152386865,1997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,-96.5871003225022,675.455608782433,1.44046233452225,0.215502616824813,13,11,52.7826430715022,-0.906963512477749,9,76.3135882920595,36.4922028037296,18.6405435086633,13.8068313283663,3595023.83139019,288.391928678466,-0.0009193450432426,183.359641627751,2.06250159206621,1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-120.471004102186,1177.61400019917,1.44131447354683,0.159170977283158,19,17,51.2208988130086,-1.49403357748401,11,76.399078632584,36.4672468043537,18.6362333205106,13.7818056711617,2174416.71056695,277.220317965094,-0.0008905078817153,57.5109794446394,10.3691089306792,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,154.842390919828,349.598370494496,1.27350701527448,0.218207726572539,23,18,52.570793095631,-0.596591150821261,10,75.2440957587423,35.6293329028496,16.8084264748869,22.4271195596409,4186416.03153955,285.475480421576,-0.0001802318219441,280.129858855334,4.883272148878,1981,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-23.1248612849274,1209.98807520862,1.44226295601661,0.180713584111476,30,19,53.057766469198,-1.85217909849894,10,76.2841488892301,36.4778481464083,18.6476317245343,13.7924754324843,4560875.65391842,285.801405157454,-0.0005086797161668,215.810435575219,8.45772443642672,1989,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.401313513573903,1033.24320899151,1.23246700468852,0.21345431899084,11,12,53.2320623347722,0.0757073240109265,10,97.5953593771434,31.8055253130958,18.6330500158479,9.50635601560678,2947212.77579819,284.627566673877,-0.0003922493230805,269.378288638446,1.99523882904247,1982,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,200.832991198446,619.803470697823,1.44202485816085,0.16358374088351,8,23,51.8029065615294,-0.905168759042879,2,76.363523793833,36.4759421205899,18.6398121525005,13.8034000758997,3407397.67807305,280.952526639337,-0.000691395240625,96.3929299844883,4.56239830244266,1985,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-17.6604511494873,-73.719106971852,1.44177731993008,0.1708669152309,29,8,52.8804124853246,-0.93988259624486,7,76.4579471891897,36.4633010514852,18.6454614762838,13.8115872036876,-36295.7819566446,289.305130981521,0.0014328425160562,102.016228803592,3.09356005551566,1985,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,119.74436856114,103.204914953301,1.27350701835738,0.181863316966973,31,1,51.5211335215583,-1.26700952588346,12,84.811568902932,35.6293323319014,18.6479376411334,22.4271196427577,6021568.87822006,275.906784165111,-0.0114732151910358,241.857510201486,1.55048159688905,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97.6027252540503,755.137227456101,0.252368642279115,0.238781451963245,31,21,52.8852826659815,-2.88210692060153,7,59.1514737094949,47.7214202910834,18.6353140184296,9.14044643275636,10758592.0595943,295.533276420092,-0.0003708186668698,110.767072334706,2.66018559153521,1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,67.9153748218702,959.590276423724,1.44093559138036,0.147612123693357,29,22,55.304303769447,-1.40672835119864,7,76.3590874246347,36.4727413238627,18.6627132822941,13.8088290348466,8402846.24085756,286.430885457159,0.0002341072040852,225.566720145803,7.49526105543188,1989,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,66.1818929754685,1159.27549454459,1.44158549637201,0.133456075340501,19,18,54.4612748094197,-2.46391655433744,8,76.3557117944624,36.4793060281134,17.3558594705675,13.7964900312841,6541792.80422334,288.852296750287,0.0020042879200722,292.453715024712,8.88731868860483,1999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,131.141263064166,615.533193920575,1.38510226814606,0.187479919786882,27,2,51.7013268183154,-0.459291604965137,3,-198.981061929953,36.0860722873455,18.6364651238712,13.8184425294834,186478.900047771,276.703791389578,0.0009279409046812,278.377326123214,4.0830360654467,1997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-29.5779243104682,152.514146720743,1.17256503965721,0.276557655280025,23,5,53.1833148460907,-2.33575120678417,11,59.1920480783309,41.5505388124935,18.6322412122178,17.9832578816705,33438.48006611,278.19598183334,-0.0004371346770843,316.467539235267,3.29018551399216,1988,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,204.156767115347,885.047400576444,0.228179448127991,0.193228330001171,28,4,51.6724280732035,-1.19244068746718,11,71.8043727636331,39.951394608433,18.6368373485715,9.66732389070928,-9.35883436183494,284.425299551069,0.0010563244734596,123.678157724409,6.87918460639378,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,121.314162748436,582.597546969902,1.1295022669849,0.165851034241733,22,18,49.0513728922155,-1.03273963225296,10,74.5910843582172,30.0152922501409,18.6393014117332,10.2466993974601,3721554.51548679,287.927615229358,-0.0005498745351532,124.957530074368,6.07139537093102,1999,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,78.3702456111368,135.147097930853,1.40772621952197,0.259058536807259,11,2,52.5582217804632,-1.37713420944369,10,76.393010240866,38.756663095092,18.6430192575374,13.8135822675305,3296084.81829969,283.617783704176,-0.0015342338912997,102.22291638276,2.63529628417534,1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,60.743615980732,392.410939546168,1.44461945552301,0.11620706319962,9,3,51.6535666821913,-0.903809026745819,9,67.5726133161732,36.524343528896,18.6380202179321,21.3289859411502,2351578.94279762,289.115257786459,0.0005462200543165,203.444785995525,5.42581485509923,1983,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,192.317339467503,373.999270615712,1.15813615638779,0.172618943781805,23,4,52.072870830526,-1.01304880266325,11,34.5189471553371,38.6809983518948,18.6522482050109,12.3482515444769,10.1537724197792,277.671404017645,0.0018780281911799,21.6569158234601,5.57450645855224,1985,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-83.8435910905444,333.792806634852,1.44283860019352,0.176528943986402,22,22,50.988263165222,-0.770719971357272,10,76.3253242145231,36.4704610984814,18.6361064400267,13.8133676371392,887496.490527767,280.765667010766,0.0017948815615099,366.342966302699,3.93794532680957,1991,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112.652070613642,1530.7255971843,3.41690220629072,0.240186997751556,4,20,52.4237282443516,0.0501059154585048,1,108.376010898383,32.3365863967333,24.9462937252139,14.9040009413801,3892102.22361452,282.43842052541,-0.0027996571829689,171.365918256045,13.9865040453012,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,87.9204937695373,450.187393515797,1.44093555050205,0.209752241868038,19,18,54.4984563205383,-1.41476405832686,5,76.3590893427831,36.4727423400014,18.7200154912703,13.808829630936,8585961.0423584,291.738703866892,-0.0003385702731993,47.4395159102769,3.93801318700377,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,156.379405782865,401.658727094639,1.23620792841861,0.193718827140953,1,22,51.6082986777333,-0.987501948705324,2,322.955375754049,36.5034891390296,18.6421065710865,16.2330856283466,11493408.5194688,278.326076645387,-0.0071671351702097,174.804122359222,4.74558581111553,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,123.911829941835,99.5918447035733,-0.0418589787171635,0.221233576772516,9,6,54.5485595900419,0.0618028377762181,7,59.5801532053737,46.8019656401553,18.6391058128088,10.7974797058549,157578.915949681,285.681556581579,0.0002728336383563,120.343045930321,3.58215321118541,1999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,90.072443933918,312.288026894576,1.44092226018644,0.302788099966462,25,11,50.0127990579349,-1.44370143875033,12,76.3217489986494,36.465328991781,18.6447319397829,13.7944639457261,372446.560158855,280.187193457185,0.0014935470431043,197.149364457857,4.17622520455292,1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,51.5192005627901,555.74254144963,1.44212270444945,0.218344735585762,16,13,52.6810239982036,-1.04371297500039,10,76.3766154312328,36.4674489597999,18.6395278666511,13.7863064393711,6825724.44241693,287.865405383791,0.0004387013435456,202.197767976268,5.42614168154451,1984,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,80.8514270780641,561.186705696039,0.369497876532736,0.181281678982144,22,5,50.1148431784889,-1.88350059097754,6,29.3102708194087,16.3036460986064,18.6404711097891,7.84210037235506,-13403.6798210674,284.242276289648,0.0025212145121412,249.694990514195,5.41273911779077,1998,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,43.4164717860755,803.68297459152,1.44322563218659,0.162799619722063,13,0,51.2301311249518,-0.445813327364826,11,76.2097066192891,36.4824969508074,18.6378574236519,13.8547304588947,8669704.31540471,290.015032770945,-0.0071056293233875,59.3530290179033,7.72918579214796,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,271.799234153282,439.368763472443,1.28136748115884,0.180839482828603,15,21,51.3216884459046,-0.0627788286661797,1,67.7326813351827,33.5821524899117,18.6369443563699,14.5716131477626,2623227.09201294,281.191875896363,-0.0007301053371588,244.614390746616,7.91809271493359,1990,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,105.159584494377,334.541284644866,1.41189173628127,0.177274801718424,22,11,51.9299061139743,-0.3727189203702,3,76.3913679037705,36.3210794212011,18.7390985596982,13.790803336068,2009396.60572527,282.006494622215,-0.0011290273627405,29.8169621207957,2.83299832557357,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,131.886372680792,951.838067188557,1.440997697893,0.184157296175655,1,19,51.6271732610849,0.0486524427390163,12,76.294877801996,36.4796239072038,18.6398707154211,13.817271389298,-29400.1612810738,271.841767377775,0.000984413814258,141.771064686628,6.78063661131798,1995,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,101.821566097021,5.5632875116745,1.443273938277,0.144444922657078,1,3,52.2551206211497,0.741044492590341,2,76.3312419258417,36.476560282496,18.6359205114419,13.8430278119818,1119409.23449407,274.786227592841,-4.4628574276418e-05,283.225981046447,1.14455507972584,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,144.946655453114,331.805747059852,1.44277918319505,0.151338859076891,21,11,50.1467714251749,-1.5234529270505,12,76.3624581004892,36.4843950606694,18.6398629372756,13.8126087938645,-1057964.64648351,275.891826747715,0.0046148675476484,275.28595179127,2.45643211845769,1990,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-105.855851137686,440.389382483506,1.28136741296578,0.193191906424317,1,4,52.1924782163478,-0.824166354506516,3,79.4833733494734,33.5821527633524,18.6408839497481,14.5716132449211,11.8810224676233,274.571419087961,0.0003476960146441,371.324977774642,3.60084793460635,1996,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,41.7448861826189,179.863879654145,0.686382727831579,0.144754132753515,18,3,50.8497605083948,-1.1316426734074,9,43.6465622185516,18.4367238443389,18.6415446812052,17.8688855955029,2377381.94178655,285.655308589958,-0.000980288424444,228.789131719391,1.88354346451901,1998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-6.43996190110555,354.628745658891,1.15144860757545,0.20457496793267,2,5,52.0869115724898,-0.47297060466577,2,45.5481000647709,39.208647966361,18.6435624862241,29.8498396810415,67134.4255524278,274.422032580887,0.0007030690299636,246.517655245624,1.30373324461162,1992,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7.34460657670444,1510.88354677336,1.93287221740349,0.192730481196313,13,15,50.617698010663,-2.64319274178957,6,79.7301436686435,50.7063465711895,18.6410570459697,12.2306327469242,7724637.91038071,294.292967065476,5.64672769708031e-05,376.028432316125,1.85866346025868,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,98.1662567678833,958.911332266587,1.44159261482968,0.129924134946049,2,19,51.2541792314607,-1.08395130873991,2,76.3433416910081,36.475778306655,18.6388637716259,13.8013063298016,5585755.30197795,280.631497840901,-0.0004093220237754,50.3688948204427,15.5197995151979,1986,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9.60890335264119,1072.53575336298,1.44213929015543,0.188192581827597,9,15,51.6908171867263,-0.724492876516863,3,76.3490099156975,36.4621520391819,18.6373073311119,13.8322015382333,3603068.78793621,283.068812581343,-0.0003138433047113,171.440483537066,5.95676374421557,1993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-7.87793373728391,123.191397057943,1.47553116472003,0.154992589962413,23,6,52.0683168489938,1.2638252110036,10,76.333845345634,36.4920834552276,18.643621817539,13.812220484666,183735.933732271,282.181266778399,0.0011397691036754,288.641963864099,3.15188412513896,1982,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,78.9019432814794,660.073164296774,1.44199846623198,0.223888236237575,22,17,53.7717855786314,-1.6897290553863,10,76.3039029393645,36.4905227524041,18.6419736879265,13.826200378644,4778000.27322748,289.063771961014,-0.0010119723696855,174.86929815574,3.15526529379517,1988,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,137.839898531313,254.757686866808,1.44212271013835,0.18276388096107,31,19,53.4200134743228,-0.656692060455095,2,76.4092579646495,36.4674492427706,18.6395428529787,13.7863065041487,-1273672.65428276,277.459409315333,0.0016753326273804,228.233132511923,3.38905314273556,1984,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17.2638277586633,200.445505477878,0.942356853762862,0.195161903954275,4,2,52.6587635814752,-0.0307345444451261,3,-77.8392605009434,35.2573398481389,18.6467593682384,28.5412205524289,-3043154.21293178,280.945674076908,0.0017550154605489,309.447991763951,4.32477289415009,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31.2865585053749,1019.15051531917,1.44173843579915,0.220485030618434,3,17,51.4352515628013,-2.46716598206914,9,79.3311172641865,22.8725192987557,16.7820863238103,13.3426346960293,4695750.32569361,285.244031979754,-0.0008616810663437,223.372005505591,3.4651066152116,1987,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,94.9895199502446,289.379472789364,1.27350697807043,0.192833870837134,9,7,52.6710546261637,-1.68430791963657,3,85.0220350548728,35.6293316265567,18.6437132049802,24.3436951309816,112548.485273724,277.944295466967,0.0010759171601407,221.536852159797,2.67229471261905,1992,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-40.9066446734273,1042.26224087392,0.578579535334873,0.146152079494372,2,19,53.1174091361339,-0.8377198870816,11,34.3709499082369,24.9397548318307,18.6428017920948,14.8721475370716,1517401.24740639,280.019123840474,0.0016295999210647,270.880184010407,10.6677537431538,2000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-33.7111908970451,485.754429550054,1.44124111533874,0.206655592124292,16,4,52.3380957391785,0.34565809320994,7,45.9146031469534,35.5572380692459,18.6359215787404,10.1258323345642,-26.5377612443546,284.440867715581,-0.0001641846654078,36.3989196398255,4.92730980702527,2000,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11.7112847069856,421.398696430333,1.28243256460876,0.181138896662055,12,5,53.6487712663686,-0.990129869468701,10,76.3762172388311,35.330448594163,18.6345728504996,13.7940875451467,109929.407095794,282.989391702749,-0.001364117163028,277.846574140556,3.50961582002644,2000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,85.5394128671429,-979.834159010383,1.28136742869851,0.201033532567941,28,2,49.0905056857591,-2.37461891867531,12,72.416247408566,31.4007981690818,18.6414442126185,14.5716128247108,3833777.76200533,274.593407440459,-0.0098237860708228,216.664279893739,-6.87505501771539,1994,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,80.4356860005599,1786.21135735709,1.44185602163015,0.21103076238628,23,16,52.1336547747527,-1.33106578011827,5,76.4036560124104,36.5122526867403,18.6440578887603,13.8254723545919,7770485.38192472,285.471767732596,0.0001162309469612,89.8652710634624,2.44517661651131,1983,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,55.4695888544304,898.045825469099,1.44218300173953,0.216799833891482,20,6,52.3300682635991,-0.277911078993579,2,76.3369698433763,36.4732936413051,18.6396760112046,13.768679041874,138169.497718592,276.561710377307,0.0004193722219869,58.619485196431,8.51253531070338,1987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,133.843835154654,928.619939224486,1.44102037628082,0.165689225486548,30,18,51.5636721857048,2.22362379400622,12,76.491210367989,36.4693998233732,18.631895102147,13.8039897392843,-169836.200903131,280.802137192425,0.0053884972202182,249.099929765532,9.32026980635548,1993,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52.4020833017856,399.051228102099,1.44145904388496,0.209518090258647,7,4,51.846642409883,-1.8940988644989,5,76.3399950611927,36.4679168397734,18.6430195376029,13.8317193949893,-0.492841952531462,280.149432856709,-0.0001338235592743,222.58698418974,2.50037749856313,1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,167.850099720141,991.986717019137,1.49679467293393,0.206177708789998,7,10,52.870532446664,-2.44885672245968,12,47.9372587219551,39.6412823373115,18.6439308444028,19.736193265212,2470939.02149504,283.682836277833,-0.0107473998306907,250.528550494802,9.44982627022202,1985,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,13.0257077875445,337.210345257134,1.89310506945206,0.19579456232265,15,16,52.1353939685704,-0.468334912166875,1,75.9454479229472,36.5434470024241,18.6464050308671,23.3111566298572,712574.126247347,277.908834396948,-0.0005906405792709,96.9154875501902,4.23983589740273,1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
