target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,84.6004785613729,1056.29276832746,0.663103018893988,0.181474682531379,29,3,53.1141355734086,-3.93585025499855,3,29.4677675519356,54.7384047257731,28.7552159257709,18.6406648595589,-281098.094963758,279.293478217149,0.0002191069927215,336.489954558215,9.78311200192084,1997,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,46.716057317446,742.745362750043,1.44252777095741,0.0945944781806797,6,16,50.3848430138226,-2.74188273369371,10,76.4158424793073,17.7479697747895,36.4668702834167,18.6437980473351,4949982.5001291,288.623642180759,0.0002761878862653,-96.3887104557079,6.66238494740802,1982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-7.89027102668835,997.719335991174,2.32052350554291,0.155486438908513,17,17,52.1637511950571,0.713425598722284,2,86.201970411457,17.7497961475941,36.6290537604801,18.6430196782627,867889.520145436,282.332205093238,0.0023941516831257,256.046105313479,8.90793323263341,1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-41.1215689124736,1152.78024824678,1.44096392378776,0.139934331516827,10,15,52.5327928932361,-1.55398206056649,10,76.3893203906228,17.7722577306319,36.4881308556888,18.6440386727925,254454.475122028,288.392128179472,0.0018072265531327,250.001412251675,8.60895799448766,1983,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,79.5717576348248,524.193170100297,1.44173649297223,0.251200764996119,26,10,49.5185671073908,-2.0360241461607,10,76.322228753722,17.7421269402478,36.4788302553128,18.6427271878953,1782436.30849702,282.140581283948,-0.0030123459226305,170.522999561448,4.29245450534576,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12.5350152089509,923.038648435616,1.44359075792464,0.185151907423879,12,19,52.6770183289599,-0.167316145258604,9,76.3415331988393,17.7655627536885,36.5080167359399,18.6430600985122,3526899.31311475,287.904757682451,-0.0001451146809502,155.770772295851,2.83373082381227,1985,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,54.0830589020713,311.603524096042,1.52567958930864,0.205758322334673,5,20,54.6174366760311,-1.82705962994345,10,56.3451657893836,17.7492545886709,36.4999570530055,18.650029476658,923154.809575282,283.339937309562,0.0011591719956697,213.580379979291,5.14272554474293,1991,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73.6673246505285,477.902610993328,0.99493829430333,0.132567522241165,6,3,51.5659378869573,-1.57392507862586,9,14.8484669660845,17.7445176754268,36.4517543826381,18.6391221982989,872455.678838276,283.880662021932,0.0008420724758499,234.204243321647,3.7145584610063,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-137.832851683483,56.0070315796326,1.44152244314519,0.189135156417096,8,2,50.7477304439854,-1.37106722604195,5,76.1527573962708,17.7620175132022,36.4576368025822,18.6461582372054,5939520.51061699,285.236445238223,-0.0010681202981999,259.419760597853,1.16100126232084,1989,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16.7328885035573,538.714607070202,1.44158275036333,0.229922478413005,28,10,51.3317267169103,-1.718688300878,12,76.357859762617,72.5404428394402,36.4559111273512,18.643303946151,1983372.61965698,281.138723733249,-0.0056770870596626,198.571440737667,4.3260247451439,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,9.65250853245275,181.725768571561,0.951433357654845,0.180793583374208,18,2,51.7927241966833,-1.92505462231784,9,78.4861901622237,19.0060042071467,40.5496006433502,18.6432552440785,4534789.68228495,286.62674507899,0.0017049488224508,214.945925010347,1.43241754833577,1994,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120.859741337775,124.583164908806,1.44131449594793,0.151027182908802,17,7,54.3676470016137,-1.19736638715402,2,76.3626270833036,17.7551015279135,36.4672472759647,18.6514975690426,-13876.2841258937,276.68108180159,0.0006270245596853,338.578611106852,3.00062399198449,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,24.0781249223071,-104.373036823104,1.39674430429989,0.176566781798486,31,0,51.8087892721038,1.22304064592872,1,76.303357505142,17.7351924549979,37.4422541797363,18.6428844687012,10540091.3710305,277.04344671053,-0.0010319979169666,88.3365596107129,2.04249654421354,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,97.7798604062461,209.960901161295,0.0757413326746736,0.224819301215379,7,10,53.4812090263376,-1.35840176534397,1,24.1245930474952,20.6627404644279,21.9804118786775,18.6508942316404,42150.3960380506,274.374368138868,0.0008650549446407,243.341541326414,1.86604980889073,1999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,104.464680314449,53.5716619019848,1.44150497011612,0.225458915344185,29,22,51.6024490426232,-0.30526852452461,5,76.349051140419,17.7087539111325,36.4385721010372,18.6408679383641,5809781.02419843,279.350398269949,0.0008577101406223,184.438941409757,1.04797733550612,1981,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,184.481970486338,1598.2671446401,0.942356873600194,0.122349095089582,18,16,54.6278901509378,1.1846215296423,7,-1449.92272804049,18.0643682917664,35.257339403816,18.6457829071868,-1017557.26068614,294.983839969908,9.87273168629123e-05,91.4169426837897,1.57642572741255,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26.9960292317311,491.483608457632,1.44026497819741,0.142357271070037,19,10,53.6035681886271,0.639475670629647,11,76.2866829864392,17.7785268633881,36.4590573557895,18.6343259998844,1279693.91592625,281.818614479321,-0.0017649121139182,119.939890131781,7.29859688228377,1993,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,91.4560900236685,594.292828518756,1.3889300740624,0.14753366838929,28,18,53.5452366364874,-1.61133149287819,8,72.2431509397768,16.5290539925049,27.4385902425325,18.6425904784261,8246366.17060781,289.255297746328,-0.0008314364545953,208.866232749165,1.66665919306375,1993,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-191.612084849659,881.264896459171,0.134127031389664,0.219283590508966,12,11,52.8868068276345,-1.98124560563822,3,-115669.49170996,10.9324015934437,33.8548815065056,18.6467013810081,-616538895.071131,283.523723870732,0.300196603102174,176.848941859138,8.4310361830726,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54.7093755795647,-216.575277093629,1.4413145302108,0.187015413168884,21,18,52.141254579606,0.602522639637396,7,76.3726266388791,17.7553770110151,36.4672459151976,18.6350410581951,6741924.38838267,288.710350729255,0.0005739460162907,328.510774175525,1.64761031417794,1991,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,56.5577255871426,36.8242649671763,1.44290284966546,0.231579046067572,27,18,51.3309351351876,-1.08563044361026,1,76.3805807770428,17.7735839047091,36.4661253114873,18.6413254123751,3728512.87544417,282.815468007538,-0.0018010739495848,252.172998674798,1.73153238475945,1981,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-91.8243966843019,801.324535362288,1.4426241262467,0.104757693149732,24,20,51.9773559163337,-1.94407219561735,5,24.6500179314691,17.7404145012562,36.4863359901602,18.6431014170857,6012254.63138019,287.388760923996,0.0016257458841265,228.372285875892,4.62194413454548,1988,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-2.37424671475679,1150.76657458677,1.4428644189893,0.229949302484808,14,16,52.59086568469,-1.90363357983849,10,76.3297843231478,17.736956587925,36.4722489288213,18.6403468554598,2229896.1728848,286.719528484804,-2.77089735239771e-08,287.545188921677,11.4386395972798,1989,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,59.0943628825205,-32.7401676853702,1.4418698773917,0.180525679715079,15,7,52.6893312448796,-1.79599958050764,10,76.3505608539697,17.7456672272125,36.4723348780132,18.6378743668435,2724.38318112783,274.16022985016,-0.0015419612089615,-152.652417768982,2.18964921552528,1986,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,196.818421797545,748.291580999312,1.4416611782617,0.148464131917998,19,9,53.9278919421569,0.51741779270791,9,86.894622457781,17.7505526840673,36.477025225761,18.6354650886499,1335181.90780503,285.571632615043,0.0002708742069683,291.910936107802,3.89072350243052,1988,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,81.3644070494038,1006.69769449014,1.44170906172388,0.225838031977209,22,19,52.0070867651697,-1.31896699721408,6,76.3284945549937,17.7600679504157,36.4739713994765,18.6392595511566,5857193.98060521,290.202284845706,0.0002492973924527,367.597670828918,1.82737278545159,1981,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-35.9207652779855,334.723128686308,1.42537754206852,0.192131229039265,7,11,53.7386249990534,-2.59041792346066,12,76.3322911180036,17.7349684423974,37.1368306515428,18.6430197736841,1074466.51171038,271.019444214878,-0.001724977061201,111.928662793025,3.58259863971204,1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-4.65857185508399,303.543837823962,1.44253380603818,0.216549683454588,31,21,54.9130784825634,-0.398412992308391,11,76.2694049690605,17.7704280322937,36.481198060592,18.640186459079,3955197.51133485,279.814685698883,-0.0044106203799486,117.200319725321,3.03185032146835,1983,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,177.048352813901,476.685180620469,1.44142820619567,0.0835174281896295,25,17,54.2832443688655,-1.75226957228809,11,76.2920280134079,17.7290904029864,36.462908536976,18.6443157051054,-5874.64096589095,276.539733216122,0.0013763355004945,265.655041025016,6.06993780372147,1981,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,114.000112468691,1338.3334538462,1.44289572277622,0.214589482539265,28,18,51.291834403043,-1.51822471898702,3,76.3530680135849,17.7316008809251,36.4826156601804,18.6436942414363,5307397.55035905,283.587722044135,-0.000649233339092,284.091111180418,12.8937248629736,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-51.7359833575329,494.770325498679,1.68413023022047,0.196378492838705,5,19,50.703437101023,-2.55716215550824,11,71.1856072693232,17.7398830251631,36.4757876261239,18.6461754632782,603922.571010939,280.168243404314,0.0024453387710572,281.333686833082,6.38857873077341,1989,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,168.521962878972,1431.3486753855,1.38829984114415,0.129985936676163,18,14,52.1857087200108,-1.08795756797488,6,76.3057677150436,17.7972292382762,37.8242598590226,18.6430193906619,6653477.71667615,289.819733387946,-0.0005675953483586,262.408252355369,6.44972969469337,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,18.2948591851775,362.517037408506,2.01997077727647,0.1618301634949,23,22,53.6642049664295,-2.18786443828326,10,83.6888362091219,17.7442802821091,36.5706327174091,18.6398058129368,4139235.62614047,279.978472083577,-0.0008338381247089,35.1294560418268,4.41320960723153,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91.2512974157561,449.702481395888,1.46454932231887,0.335337336471824,6,6,53.2453062155575,-0.65482286498761,10,68.3550677224095,37.3148924422548,37.2788363870325,18.603796859193,242009.691136579,279.350026491862,0.0003999079365341,270.608210006077,4.33472078016877,1991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,13.3020751017312,381.572687496379,1.26009954776315,0.274729756349409,11,15,51.6148823558452,0.895861420679061,11,66.0715776926892,4.89585109366119,20.3759505855215,18.6357134539904,229666.903676615,281.196459532997,0.0002122965523612,245.517827402082,2.09297313140705,1997,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,76.9667011044485,-145.500898897891,1.43850820785775,0.213449795221046,27,16,52.1620748171686,0.310471275683192,11,65.4131470285293,-2.24312870652508,36.4583760857268,18.611203776291,3260474.04616504,281.831473538117,-0.0008243552653874,199.517807298964,2.45660583885803,1997,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150.896749476942,1548.43740137346,1.44251038663023,0.139671398649325,19,11,51.6708748933006,0.112284214422376,10,76.2520911852772,17.7435005340294,35.3517683839848,18.6359882750624,3685222.65900674,287.936722681853,-0.0006613646460474,94.6018368599682,14.2371850884312,1999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,44.8899994532457,-111.052824291868,0.883821971861621,0.169188968361702,20,23,51.4947445871544,-1.05132144741433,1,382935.213482719,13.3484950385488,38.3790413041,18.6395091220592,4811955544.13253,273.402074651392,-0.821790551158672,-105.982422577015,0.567838014971487,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63.9035238172288,632.795775306615,0.832913486912358,0.12249659654924,9,21,52.7152460842216,0.984671133859776,5,91.628282010995,14.5126646066795,50.5614106618393,20.3174439889045,6748232.58866433,283.74784407342,0.0012206192780646,219.883667347949,5.25078334162747,1987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,178.22563973578,427.083853512775,1.4411627315363,0.175185632747529,4,13,52.0336462762597,-1.03098798863555,11,76.4877332864137,17.7599741664644,36.4783172245947,18.6443564810945,2610705.75822526,275.95401954298,-0.0020781831866124,169.34892115011,2.77456320265502,1985,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,135.673850139045,480.355375889059,1.45972291649098,0.173523714678344,14,8,52.2631590258593,-2.26860151727611,6,76.2968407143435,17.7769087158059,36.4717345257412,18.6394535777099,953652.340990233,285.785238248499,0.0012878284216985,301.274032914155,1.03829715676245,1989,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170.943059206835,2464.67888217795,1.38634013841506,0.212525279503577,30,17,53.7563599065396,-0.788753400946576,5,55.0052982843767,-3.0788924195568,30.9721992943528,18.5527188139844,11183962.8403199,291.105843439135,0.0007780484489019,98.6636462393902,4.86181135074565,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-61.748042232148,-149.423950365722,1.46454935754457,0.213414568239359,2,3,51.8603194385579,-0.874462900410775,2,59.3439504444321,31.1494489346197,37.2788365022964,18.6362216238632,-1104073.56696859,266.534696589204,2.55714456641767e-05,115.108525923189,-0.597981684114337,1991,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,229.630221373245,970.54536650947,1.44194097642625,0.208856104187035,17,7,52.1975432756951,-0.229282144673964,2,76.3255392689874,17.7550976570313,36.4678594989891,18.6398356419368,305140.886753358,273.949742276003,8.85388005453318e-05,80.4119202885476,10.6371978418811,1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,218.101834186609,127.545427985863,1.44715293552367,0.171960760911262,25,10,52.0778316407517,-0.860149995121856,12,76.3116946422416,17.7455763699729,36.5652526680551,18.7106338090948,321249.413598283,274.081683216461,-0.0011982460458179,357.284345806449,3.18108140250687,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,182.345683817483,1318.3519019518,0.933528138963146,0.185797483234418,3,12,53.9361245042337,-2.26955212137197,1,72.7598875119184,20.0883908940636,43.7376715504908,18.6359881675708,5875207.58975215,282.174187056554,-0.0021600966069025,263.441081464782,12.3631436727985,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,217.067475332086,834.261770346443,1.27350700025568,0.188644547958997,29,11,53.227465228541,-0.884695592549021,9,75.2055736556299,27.8755581746483,35.6293320366483,17.4482027371664,3464594.72409356,285.911444664115,0.0002977684341764,293.418443781337,2.43872105759788,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72.6954048734457,713.115092216061,1.47553126876287,0.161800160635547,11,12,50.5055373023901,-1.37252879881249,12,76.3327366935512,17.737328227454,36.4920834737333,18.6436223694888,-770984.462634077,273.453669016663,-0.0021072811715378,259.155568296306,3.42252855256964,1982,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-120.583526309274,1690.0583629882,1.44461529095959,0.185344527202516,22,14,51.4628781680344,-1.09305128041916,8,76.0555800468902,17.7841378134571,36.4470885233608,18.6416601875049,7406653.38499185,291.485183311946,-0.0024829457031953,222.662924943843,2.47249904269734,1987,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11.8130912295131,692.216891722848,1.4414012051898,0.207665152622085,30,21,51.6701060342144,-2.01332649736082,8,76.3471954123196,17.7467891193937,36.4637608985231,18.6434944282732,14308646.3803195,291.85269852896,-0.0004271723443963,80.8069029552103,4.02094783679235,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148.547141081369,321.994526057744,0.183565720354052,0.178201266084391,29,8,53.9063108111984,-1.25641591002714,5,23.5892523233273,16.7379761003504,37.0128487029609,18.6391542415585,683885.296111771,283.75758563449,0.0011665190870118,311.42184738892,2.60221660772733,1999,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-6.07805293305707,543.881451826603,2.36815445421989,0.191009069872391,14,10,51.8480901519988,0.836202207550044,9,85.3351973182242,17.7350629170105,36.5791558636565,18.6474668487798,1599367.6939911,286.426672344122,-0.0025636851187816,267.274275856206,4.30738077710262,1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44.7956175264344,651.45262787829,1.44243009624902,0.17510568464028,26,2,52.5417106068032,0.551548406312775,11,76.3729975415783,17.7788968027077,36.486161471518,18.6475447271043,1165922.67139452,278.557956894492,-0.0018346408092941,265.075234235698,5.82101728877201,1992,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,65.3880304293168,656.070458981947,1.58415816783164,0.223829185253031,12,22,53.5924675815907,-0.871440430031565,2,74.9385206677219,16.2595327178665,40.2894647388698,18.6379546153792,-665113.373475414,278.099869519524,0.0020705603982821,239.732368658751,5.62882663969694,1988,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,86.0431933576083,590.231741398017,1.44220133397558,0.225444494883945,12,14,52.8356191981345,-2.05574523092213,11,76.3172063078159,17.7229610688477,36.4574593013494,18.6449240575938,3199800.63478421,279.097198822954,-0.0006487380732825,178.079961439231,1.64125402139621,1990,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,72.0703035750362,758.818764381562,1.44116268686818,0.269669575799681,21,12,50.3301160914554,-0.200423955443057,1,76.3918332736767,17.7598810179976,36.4783173434128,18.6430655110623,-278304.776901282,275.840759825298,-0.0004066032835629,270.28727984038,4.56968960819777,1985,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193.364937874718,528.134004237681,1.18659313179274,0.188249424407896,17,4,52.8389081040646,-0.882552158323363,6,48.2045061188862,17.4479509861117,23.2636748607644,18.640992633517,10.400029862442,284.381167504444,0.0005186710433702,190.178781972751,4.30886159466962,1996,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,82.5800713215523,1360.28062009816,1.44159263612419,0.0966225434664988,3,20,50.4976882638855,-0.957984014426701,7,76.3422888387633,17.7569378907429,36.4757787806641,18.6462580521821,7232881.35919877,291.051008295963,0.0003379884146034,271.757732246209,2.72571336037414,1986,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-94.251644397105,701.332373040861,0.433821493095282,0.17123495433775,23,10,53.2872221527655,-1.08550624479506,8,41.3334303306955,6.60771704197976,13.098552989026,18.6420136611928,2686211.06790667,289.564311843909,0.0012266014263708,213.975964502417,2.38755578051811,1997,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-19.6535396095715,-82.1634075327858,1.30356174447133,0.111759095274957,16,3,53.4054319478256,-1.66801248350339,7,21.8367753705853,55.1774059468687,24.9125660376141,18.6411570146051,1843748.70473248,282.93623914585,2.59930547487921e-05,279.618854950297,0.458420019794457,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
