target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
5,30.2601074173697,1304.22746996831,1.44202484367054,0.163492603672922,13,12,52.309002626815,-1.01396927853823,6,17.7388652284198,36.475943224499,18.639811929199,13.8033998410461,4791224.9750586,285.588324753227,0.002309770390445,334.626315898511,8.48116003090259,1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,82.0666417678897,423.7703315707,1.44133088119161,0.207512884185576,13,5,51.4199914117518,0.589551608496212,9,17.7625672527237,36.4827040577215,18.6462576831409,13.8076298521756,24462.4231922767,283.397466592089,3.02009819844461e-05,100.655784908807,4.70581007587647,1986,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,69.4366993365017,590.945471498163,2.06128834740709,0.184147606544129,16,7,53.52400364258,0.0670029309847444,1,17.7498103696321,36.6290534662072,18.6359209658192,32.8844298274703,327400.527753017,277.0060248572,-0.0073576871480785,189.432012023017,6.54858384867626,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-33.2797563224422,1160.08543545192,1.44231624725476,0.136983386459515,11,15,51.9384458312604,-0.298640500991048,6,17.7566959382652,36.468464780985,18.6416235599423,13.8248737253682,5562844.67124254,286.359544085925,0.0009557431149502,202.751315976031,1.62062425175949,1984,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91.4836900319582,622.393045581153,1.38397672400688,0.151568917725068,8,6,51.3670118823222,-3.48053021933676,11,13.6888793918987,33.0761248837748,18.6442770490738,8.31956507864932,65142.5369451451,277.724175809932,0.0005367581706203,328.617509430223,5.86790392198786,2000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.7559908071716,1247.90396103464,0.894435941754695,0.188257534415303,22,11,52.1894792665289,-0.932421626676003,6,35.1097822303994,29.0868859855032,18.6404753958228,33.5211347425645,6389407.99080027,290.210782453817,-0.0003276316829593,379.230118406035,3.46163656541844,1993,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,150.513660818359,251.402509391046,1.44074948021139,0.122441968205768,14,6,51.1757280359117,-0.712850659848532,9,17.7216508611364,36.4897465692944,18.6464298282098,13.8036712420121,205299.000609463,289.824118316782,-0.0060902904800568,217.090991178314,3.52281188618331,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,245.801204064291,858.815727303912,1.4406502725898,0.070693536838123,9,3,51.4383784213742,-2.21828414675215,6,17.7798681604914,36.4577335753077,18.6398335287542,13.8281766648265,25179.5409428095,284.202283301524,0.0014953297470515,227.232364225923,8.81844047436837,1991,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-81.9070543726276,1.10606995549265,1.44260073606376,0.162551210797561,14,0,51.8794737724477,-0.292856594753217,5,17.7720409573911,36.4806224468858,18.6350497401032,13.7987410428636,10164084.87188,285.946539293046,4.40207965589143e-05,333.577956508422,3.89674798333934,1991,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,23.8590524441206,600.822986198321,1.44132347875485,0.160576637620028,20,7,52.2461221264444,-1.6110177560838,3,17.7504870449016,36.4590633277275,18.6418291868865,13.8104395653522,307495.023348911,278.98472029453,0.0007594104965564,228.404742023314,5.42960515581668,1981,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-37.3853558374862,665.515263783638,1.3350453639229,0.0933059620708686,15,2,52.6143008206132,-1.26050759597944,4,17.7561093198847,35.4539916363536,21.332805347281,13.8128598325737,3979077.01998225,274.328284838298,0.0009064009767166,473.523400168231,5.09859444369049,1998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117.380818231413,280.669925523538,0.696617877619318,0.130989594287412,21,21,51.0142203588911,-1.7985661270918,11,71.42985102294,29.4067235067676,18.6508922726446,12.1213522476257,5032227.49671533,274.088644551543,-0.003252040354015,337.369370118037,2.89906133027153,1999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,66.8650848308836,1920.03179590866,1.44363746803316,0.163242830085148,6,13,53.8640489278677,-2.43112782745888,7,17.7294768275897,36.4564152805776,18.6402251346958,13.8203388457736,13531717.5000104,290.735856865879,-0.0017859783326475,86.2788935118918,2.40999892525528,1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,59.4509861296627,872.175698375549,1.19550636216635,0.163272243106037,7,21,52.399042727802,-0.304783974942915,5,50.4581177118994,31.8835881451112,18.6292490638577,17.4229895709683,6940488.3313077,281.523831269711,0.0004773569976256,264.095517977972,6.226774925256,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,73.7113754330476,868.309521476801,1.44144701008907,0.158668173133846,29,14,51.9770270602657,-1.68488560141538,3,17.7384784197483,36.4760212495907,18.6428847013649,13.7878251081379,4180253.62771403,284.473508968343,0.0005238062144789,322.210912566424,5.18226500384961,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,140.82006947751,492.654901520506,0.956073216993079,0.215168253390377,19,6,51.7782503010151,-2.68701634434819,6,20.9894425885827,47.3539829812984,18.6268834535824,11.4978479205732,48164.3620939333,289.837275144501,0.0007043040417099,127.785026933223,5.71385690372017,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,84.9512088966376,733.799955701077,1.44316331873218,0.204635565823282,2,18,50.8665715376612,-0.961632441930867,12,17.7609408102845,36.4705816479019,18.6445930995899,13.7821122010969,5465083.38791734,283.153717446658,-0.0064909335709998,156.856992026328,6.15213769063515,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,37.6948219484089,545.528313506548,1.4412620788871,0.252379481851693,14,1,53.7261909848054,-0.751615308072929,6,17.7461519361892,36.4704902696406,18.640801150565,13.8153049210123,553661.479368399,285.352584326506,0.002122174716448,254.718582359615,9.09256764124523,1983,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,134.092218858481,461.128532620653,1.27350701762154,0.210136134053477,6,6,52.8262921861417,-3.078698401027,10,20.8092587294583,35.6293335482479,18.6260161547244,22.4271196902696,165754.418235118,283.167839953587,0.0004745348377739,212.046667696544,3.88904495814508,1985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,47.2179846399719,650.19529312629,1.42191862525687,0.164129942469123,12,13,50.3682488516816,-1.15930353102999,10,9.45680622748208,36.5034899221128,18.6419608784908,16.5241712403351,4642440.13079392,285.292994918097,-0.0041497202040447,201.38887149818,4.85457942823189,1987,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.1218924125509,831.698598132377,1.17109668859902,0.232144539340717,9,23,53.2834732920566,-3.11180592734936,1,20.5568459961532,31.8013701156669,18.6445240382085,5.28003859757223,2631299.49460643,280.490531462621,-0.0036584667469591,251.674786448194,7.25563837757941,1995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,140.730868695677,119.843467671454,1.43203679413784,0.207034619634631,8,3,50.8213096214222,-0.910469571243379,1,17.759069834226,36.5425381258028,18.6406675625194,13.8517890584788,1154719.64618134,274.248105646715,0.0003393524967801,218.099925914373,4.36887198924311,1998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,58.0105090963636,389.230839870794,0.933528139881388,0.241802009636434,2,3,52.5129189845384,1.69075636397691,3,17.0796237307115,35.3195128629805,18.638437895464,14.6277078205747,1745510.74504476,275.331649145495,0.0006998819131557,187.014959656032,3.08813991039697,1985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,107.887657365486,453.470613614121,1.97255363650124,0.142602048121655,31,4,53.1640828829654,-2.74203818365431,7,17.7358948699303,36.4835565884765,18.6388428502195,13.6026539794719,-24.5213161725614,285.051052508803,-5.89802056327472e-05,242.428816954831,2.34377622673386,1990,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,152.924431717304,1182.29523752887,0.354847742120039,0.124934464370927,1,16,55.377536070359,-0.803511430366641,7,53.6744053080786,16.4117144688641,18.6464304519989,15.7367960001154,6215649.41484956,284.961271861521,0.0007388127463737,112.041813321324,1.57404250357397,2000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-6.18853328162677,1274.07005931835,1.70136786392676,0.0984285649818819,5,19,52.1869251450391,-1.02879787241165,7,35.7908811369723,36.3671257747752,18.634742601994,18.5068498489189,9689352.941854,298.351979406327,-0.0004516761207232,82.2973353932389,3.55724772090955,1983,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68.3727006143929,800.518863420069,1.88354639116494,0.175776821243535,9,10,54.0762172060848,-1.53183053867903,10,26.5958048829739,36.4730496703052,18.6361056977304,22.1100596465886,2080106.72543915,283.277665487137,-0.000120064439995,88.379114007966,6.23083676959894,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,116.147115714742,9.50915990468921,0.712761544867319,0.215187546832972,23,7,50.1103449995032,-1.96746705024289,12,14.517853488263,35.9916723254423,18.6383177243881,22.2901162078101,-31341.9171105245,269.768216292926,0.001745489719451,100.796690964204,0.200867440239107,1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,189.717843635667,990.730097304481,1.44082124142731,0.156996731343662,3,11,50.9106539413234,1.34935791372029,6,17.7599516758499,36.4707806472031,18.6448073498733,13.8160130798593,5338848.72548269,289.970317951485,0.0011515668867819,261.627935518908,6.69873871959758,1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,116.698095704596,77.2946168506484,1.44246925060883,0.184229354629655,2,21,52.8608175227368,0.55888113184052,5,17.7906649969765,36.4783553993298,18.6461777749817,13.8191436037027,4017908.91543885,281.107473046522,0.0003479797739878,251.740319643236,3.20177208473156,1989,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,65.5860207250052,41.5945290882801,0.290578679369556,0.139482309601511,30,7,52.2743276255831,0.63595406974583,6,8.21407975289092,30.4015998595826,18.6414436421824,4.38851658626239,142326.50479049,283.161693676054,0.0002562806438241,14.6272448587241,2.16913283247972,1994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,53.2034744029983,684.29690243958,1.44023639948396,0.167098737424523,19,9,52.7710408982573,-0.803866888913484,5,17.7789524824966,36.4887261428829,18.6365125230697,13.8159764726706,2733601.8430042,284.534814526036,0.0005002568262392,134.351439064621,2.78574769606917,1988,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,46.3736835574689,829.94117719475,1.44184517671246,0.152732608382476,30,9,50.2693817444727,-2.14176911181458,6,17.7386177694732,36.4851543211347,18.6427691532616,13.8040841822263,1335137.5429248,286.735171412658,0.0016034075067721,259.202494029427,2.01016846368021,1985,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,26.4050612261846,463.188764757927,1.29343129316083,0.197455126997248,9,10,52.2042563272386,-1.07859110963849,12,17.7570989938566,34.5648606043023,18.6345723726039,13.8099350965914,1950407.65705871,279.403604818885,-0.0081572686692458,194.37287658782,4.02096815193244,2000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23.7158495769721,343.240221196821,0.933528141604211,0.172819247744876,14,5,51.6719093678047,-1.16347110584717,1,17.037468185521,35.3195130771201,18.6398058030925,12.3100035126213,16984.9460167633,279.315021244231,-0.0001086014687473,222.33848948078,6.28528663516333,1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,305.537588732494,1185.27952242027,1.44130053017267,0.234759480698236,28,18,52.0885185513208,-0.272335185278967,4,17.7230882209423,36.4545271156786,18.6347680142355,13.8379487092297,5875608.78596539,282.954597355982,0.0002960935099893,323.899266402263,5.71900321469093,1981,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,129.491834897008,349.214210792988,1.490720773924,0.135829867920532,4,1,50.3799448383449,1.74097684610975,9,17.7477060616942,36.4719539627322,18.6366647401093,13.8616584579904,5818218.78909096,286.052110295393,0.0033676205807987,53.2857809368705,4.85353133660566,1991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,52.7183553983878,1471.7026560878,1.44105024738285,0.209824710406153,22,10,53.4485649876866,-0.0127832083635782,4,17.7410034552195,36.4718251268997,18.6442486420631,13.8145922214486,2586758.64904333,278.208656830524,-0.0012343057505759,250.68135979278,7.53755677289268,1986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,-20.7178440564853,405.336329177483,1.4416162286954,0.209886405725204,11,7,53.4772876669046,0.211817975248666,11,17.7505970966773,36.5014214426152,18.6397292887664,13.8168269091568,153167.868392076,276.246412838018,0.0002253394809116,233.141103327547,3.99044946568729,1987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-62.6046378428098,835.257437952234,1.40178460162995,0.154786615480205,20,12,52.1704878483263,-1.06169436776198,7,17.7427389939681,36.4889384775605,18.6399078395327,13.8152720118821,6973777.22236143,293.551634533314,0.0010910167465964,17.3260105797105,1.07735702421402,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-31.639503623668,464.082167860707,1.44355609545007,0.175999941858428,5,16,52.8109151672392,-2.51467164337059,9,17.7781311543026,36.4862327320658,18.6435542354744,13.8082490466525,2408992.70377974,289.000737538705,0.000176042435371,298.302206149863,6.04738198212389,1995,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-35.0951900813375,170.647777609398,1.44221537381789,0.253696174533748,16,0,53.9987831775609,-1.5295505018697,1,17.7620406902338,36.4892577911998,18.6401634272257,13.8105114670579,3229360.94175596,272.984486930487,0.0006927739667883,85.0214468520741,4.17401641202709,1987,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,86.9000770346052,466.461501922695,1.45213906954783,0.192979813000739,16,4,52.5831228715846,-1.14575285701702,9,17.7526958311244,36.4658045689701,18.6440212904434,13.8086849840119,8.03704532619578,283.258884774409,2.5828499214038e-05,231.78502123073,8.1473569598217,1983,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80.7814867068469,306.248798841447,1.44257224049549,0.187412173625376,6,0,52.334368031725,0.298287346877645,3,17.756333067114,36.5322784480882,18.6467227979569,13.7936691324586,3244019.96441485,275.118671550158,0.001963681707835,302.497371245318,5.97323203822122,1988,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,60.4508216900526,573.446520615565,1.4409975764186,0.169046286873667,30,16,52.8043603044928,-2.26784650284829,10,17.7361216600703,36.4752587240421,18.6386121717087,13.7968609590783,4120235.46592946,284.888206661938,-0.0001059281373205,50.2552830546969,6.48268945240989,1993,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35.2143889066867,444.464667763965,1.28136747961495,0.188544537749565,7,7,52.1330309835365,-0.126828274001624,1,5.11075674350934,33.5821522472274,18.6464758474399,14.5716124906701,360096.302903927,280.806945887886,-0.0046239788469873,219.784721264142,9.57013428126209,2000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,61.397117193737,930.766995262595,1.44196295692508,0.223451728369825,18,17,53.2175915946235,-2.54027633284208,9,17.7925010585755,36.485727253719,18.6393508850034,13.7873861616547,1732722.15564233,289.409332442639,0.0010914020100301,301.233341670306,3.3189319051153,1988,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,20.3008334606127,76.8837430117941,0.247528547320293,0.187141194811525,28,19,53.1504408814356,-0.603453636993203,5,16.5935081140984,32.2923884788903,18.636089625957,24.4346786845422,3417255.10698933,279.115706960956,0.0011775349188892,229.440864683996,1.63318369077517,1996,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,162.283746680401,302.022871547157,0.560457476877114,0.194888933328172,11,22,50.8223916268857,-1.18491705787868,11,14.3172482027277,63.9781342936276,18.6428141599624,14.6452716409304,5539245.06623541,278.991918001611,-0.0017948588781361,236.46330317501,2.75679461099746,1997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43.4742493132412,797.15979460955,1.44082746779708,0.17592350962359,27,20,52.3215052900895,-1.49189873702977,7,36.9323639502198,36.4972067433606,18.557558072224,3.86748111664178,6179474.10102436,289.591025801563,0.0007606084664594,310.594899203556,1.04652053678347,1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,218.947859252524,210.463303787768,1.47463342845436,0.157490254279299,12,4,54.8679677354955,-1.66681685617581,12,17.7346742860864,36.485192589484,18.6451375048721,13.7984250958838,10.9354732878949,273.833318363344,-0.0002949916538771,148.541248677762,3.47520219217063,1982,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,172.351031777182,707.529448686317,1.44172327144617,0.181987966537497,26,2,52.5215821806261,-0.942092469819225,4,17.7584586038089,36.4577753395502,18.6495485568582,13.8111314377502,2303678.95906909,277.657273593581,0.0011893155967459,224.327465185005,8.00130769340724,1992,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,142.005125670115,1501.05624115121,1.75650741970988,0.117690900601347,24,14,53.51894981974,2.07066055810583,6,17.7497786930999,36.6290532583587,18.6430193335215,19.8177383895381,8302877.27284715,298.199487887673,0.0007287964067748,24.4265474900689,12.5335785167877,1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,164.375068735154,331.10732651399,1.2913381668383,0.144158910484493,23,2,52.3699288927126,0.222522136844242,5,16.9399882186229,29.6002282903455,18.6469720015591,19.1760650902056,1456309.56925407,276.71570399622,0.0027358937118928,71.9841546635144,2.53452482794576,1997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,326.932766213678,1892.19038245928,1.44002478846332,0.194659424122684,17,12,56.0322633680275,-3.12568042355652,5,17.6970235610578,36.4455863724992,18.6414774056915,13.8127712289323,9659935.97728358,288.227078479024,0.0001738641224951,110.375721419564,1.17611468155427,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-24.4432078043469,749.190920761582,1.4971561006553,0.17827463101041,4,21,53.2406378931348,1.91583000359476,10,17.7498559317773,36.543446861618,18.6399078331182,18.4305678956632,1745874.01430108,278.453317695963,-0.0004979677406968,334.641397463451,6.84237904972598,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26.8689331388415,809.964115657171,1.37529834498351,0.119831687917983,13,13,51.9888895373631,-1.77347741466536,6,17.718775507252,37.9876810379716,18.6428844248362,13.8097671423127,6651453.33585282,285.751891835641,0.0018685038531056,218.674901066976,3.29906515507532,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,70.7190319322205,816.343848150266,1.44172328257527,0.169379854986439,17,14,54.1048315365371,-1.82186426700197,12,17.7585261830947,36.4577744905062,18.6495482526829,13.8111310828586,1051594.66769478,273.456222527579,-0.000493804985166,156.091405401668,6.91418956172186,1992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,127.074076225922,1425.45554919966,1.4403332923151,0.187092715281951,5,10,53.8722021573931,-1.14571113744622,12,17.744605223755,36.4447533944961,18.6462621382073,13.8559004293282,1772573.14784966,284.152022484694,-0.009929442940019,208.021776677915,12.3292098335949,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,128.840311077463,621.246235628167,1.47463341960444,0.167295613143309,27,17,51.4803716797726,-1.18693566675319,10,17.7350477737729,36.4851926384096,18.633050068207,13.7984249361896,3526244.79629923,285.155743049701,-0.0011821971262082,230.438761956432,3.29294701593843,1982,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
