target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,142.077162707434,1084.26734662843,1.01254757301868,0.122044815273338,31,15,51.466337939654,-1.19907749269027,1,28.0836999541489,43.2793432129805,15.6333362455599,9.28331013728441,829976.164014512,282.446276106292,-5.18540318901408e-05,181.916824655894,7.89136383307379,1998,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-30.3700623793352,999.953656250635,1.44194231658132,0.193206075250212,8,1,52.5493284373259,-2.52594293933069,11,79.6588317464849,17.7188135288305,18.6375958138407,13.8219947535261,3592325.86163167,282.502119193085,-0.0010317991601014,216.412270190794,9.40090366252905,1986,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-22.4272892234127,857.153216717947,1.44164431252129,0.158279256706809,23,17,53.3293029555965,-1.1280337980466,2,76.2958351151923,17.748890298526,18.6462590716379,13.8144187141755,3461298.58598934,270.609082140687,0.0002629938834879,61.6459884231316,6.07983801763466,1986,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,129.476040871581,794.512739285344,1.25582909159065,0.181170163570836,23,2,53.9263308100204,-0.910795170352306,9,80.3184639553877,23.2461115994007,18.635315117259,13.4233496843092,5961426.0628638,287.289745833448,-0.001304964066574,239.780118179973,6.09217088840597,1990,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,239.926235694996,2404.25382411096,0.476538740661099,0.219744253234267,7,16,53.6708988697801,0.051202234124442,4,50.7200202355689,79.0076370708309,18.6428017346372,15.3842950872341,6399721.53629048,282.990310604684,-0.0007509499308232,161.894089204439,2.27401215624253,2000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,26.0488868582508,751.392897696308,1.4398455645764,0.177354181230423,24,2,50.858329951371,0.89234111156579,8,76.393859911224,17.7710839232527,18.6458616100217,13.8125307402297,820400.445392119,286.304642054018,0.0009177378697368,240.616540141494,5.30356272606913,1988,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,48.7604521982939,622.313314629875,1.44015050631753,0.210948401784204,26,17,53.5066975745203,-0.605535233462143,10,76.3358019490545,17.7465160446322,18.6398713520503,13.8302903411581,-1117134.99412721,283.30826742368,0.0037814472035154,272.743320262221,8.70367639369334,1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,117.020378874516,567.694619387569,1.39748579013799,0.171595598011925,5,0,51.7132045201985,0.292379265889176,4,76.2718919876952,17.689801082424,19.0872548154134,13.7789486653997,6097101.74596642,278.597630526683,0.000201576918971,40.568041482279,6.41736358435374,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-8.0014806609327,491.417681685382,1.44101846495057,0.276516636091907,5,11,52.798546059888,-0.288716200440377,1,76.3986236854591,17.7103249193263,18.6406692317386,13.7852922950963,1860979.36475366,270.80086958765,-0.0035219328720202,53.9534986450383,2.95211283001402,1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,143.639210884252,737.74451754245,1.44166121481497,0.158504405291242,11,11,49.9132450320694,-2.35865627977592,4,70.3885075998764,17.7505475121767,18.6372948538132,13.8056049930015,4049115.26184386,285.394350880949,0.0008614716024608,80.0481149792695,-0.314518480170679,1988,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63.8659926487915,3487.07713538683,1.27350705654347,0.203552233376519,5,12,54.3293269387984,-4.22713011611008,5,67.5037614233825,78.1138796333452,18.7088411290944,22.4271198494634,14328411.6150687,285.51701706576,-0.001869080525407,208.066308198347,7.85067670697929,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-129.798586994564,976.972398373948,1.44308343650881,0.194233331473336,21,2,53.5456209860421,-2.80340464563338,1,76.3105923429685,17.7303024038343,18.6385703435351,16.319963725316,736743.61963128,279.620728800024,-0.0021283128419835,247.32056216442,9.58533592498804,1994,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,152.919528545317,231.361719033986,1.44398674404062,0.257947927675733,16,2,53.5471638772195,-0.255258343888299,2,76.3737251157852,17.7432378543129,18.6279515652773,13.8145765015892,1222273.64604793,270.880615778177,-0.0003343868296437,78.4121983914879,5.28341608692378,1986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.65551505792502,621.097420603961,1.44205479092359,0.172901840313914,28,21,53.4008256175848,-2.92848380471958,6,76.3445027357057,17.7384266601312,18.6374783205788,13.8065272586395,6790151.08561089,286.1489156149,0.000814561483123,-142.342441063361,4.83420014986682,1981,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,52.7560958726949,534.097940027353,1.54342545745163,0.16991831238183,25,4,52.7544017637446,0.844986371370501,6,75.585132930937,18.5273870380725,18.6410334037019,13.4715992095737,-9.41763081982563,282.910633735173,8.46315593204118e-05,234.406187932592,5.85131457297566,1990,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,38.2786185833787,1065.57813384969,0.966674723490612,0.132016028704584,22,13,52.5154660514503,-2.58559569166688,9,53.7420796148448,19.5372691180784,18.6385346030554,28.1966476485154,6239400.32566992,286.988535626925,-0.0018447288745922,300.087022283625,5.12376300102158,1995,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,31.0294392332447,1179.37538934214,0.948912248273833,0.173232629888724,13,4,52.1803219317506,-0.804101184579507,2,59.1963058254227,36.982636552227,18.6476709087627,5.73933558898539,-0.125300976380168,277.762086856076,0.0009372419878689,272.337821356488,11.2562303530843,1997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,129.98886820672,1375.79614703587,1.44283855381283,0.14726319216039,10,16,52.069864995102,-1.64669560918614,4,76.3560469517057,17.7651986095218,18.6326526088659,13.8133665748366,5354845.26260947,287.260143148449,0.0003925072523447,188.947705357401,8.86836670054076,1991,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112.1909722388,219.404628444133,1.44163850181016,0.112737730379431,9,22,54.5374799522557,-1.66800553812966,9,76.2903948765881,17.7124275908405,18.6371932850818,13.8203855439818,10154314.5300064,287.139702121018,0.0024142545101985,164.878519932055,5.1443508588706,1981,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11.3999791978313,287.117681883028,1.44133081670268,0.138573815433973,22,1,48.8122560295501,-1.69861954135528,6,76.354447355649,17.7624674197217,18.6388537232843,13.807629530762,6095137.07013594,288.107059495006,0.0018119651499989,77.77647772012,3.60357066206969,1986,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,48.4798039010919,868.412350245284,1.44218572409726,0.136163679066782,2,9,53.5295702266381,-2.77360997095084,9,76.409508550851,17.7441183611024,18.644509465356,13.8136202659777,1946055.7876787,284.619030405758,-0.0001427440566244,262.577865663125,5.57076505759726,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,96.6923661739247,946.546122342865,1.44213929912452,0.169004638371648,16,21,56.1609334493995,-3.17661728626743,10,76.3052358557005,17.7394833785595,18.6404748850638,13.8322013674267,2730541.39457058,279.689560833703,-6.85076513761483e-05,151.652574544905,7.61447402499158,1993,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,-107.34382327407,-475.415005008496,1.44270525583859,0.203676528660554,4,3,50.9362519910682,-0.209037001493342,12,76.0302686942436,17.7306669916614,18.6342531564452,13.8203397264918,-1059784.38937088,265.790202603229,4.35121234199894e-05,303.006376032317,-5.14524365867314,1981,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-6.25683389581123,1438.8633156174,1.44226297844539,0.284525255868619,22,10,53.1338913769965,-0.481084267924894,11,76.3080292060457,17.7661873145085,18.6433330059652,13.7924755458375,20010.5443775677,286.978642595281,0.0050424162163529,18.9228673339966,15.0342377605105,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-52.7717582562634,862.67813761635,1.44202960148347,0.167230058866861,4,5,53.0074519440154,-2.3047739991241,1,38.1798056531924,17.7370154183284,18.6499436707514,13.8041666455202,-20358.7999727962,276.850039105279,0.0006865807151046,239.392778295371,9.97016385988286,1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,110.15294515525,1696.98085584937,1.38166510803733,0.211987953521346,30,14,53.8978634376105,-0.771674828726604,11,76.328268790209,17.7659398576397,18.6364654857675,13.8121527878811,2821511.07106167,283.45998033882,0.0010374507764507,159.94885479832,12.384234618295,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,54.7190343497538,351.336818137089,1.44266584213151,0.189463971577065,21,6,53.0420809867144,-2.74497859993921,8,76.32716092074,17.7360878647875,18.63592182159,13.7871442342421,345672.786996501,283.985620682187,-0.0002369027620805,167.248605105297,2.68780317888566,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,89.0960085160135,465.500415211072,1.44275295899095,0.100818897695915,7,9,53.5097118442184,0.0347189403791457,8,76.3439281348427,17.7517814316056,18.6457830421901,13.8075308813765,2039679.32034989,291.38856755488,0.0006373891489891,317.087404247856,4.77250447692191,1990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,-55.8508658265888,136.023031980576,1.44202519984612,0.184140199859618,1,18,52.1471630233732,-2.57132053759085,11,76.347908512399,17.7568841860845,18.6428033857992,13.8046253437338,1270520.22917346,275.513936239534,0.0003900140415195,281.061471078671,0.818821659266252,1985,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,-74.6033399946163,611.058657286461,1.4421203045705,0.175075317540797,12,2,54.1948774669605,-1.83870062853268,12,76.524710749481,17.7662467221469,18.6391518419167,13.8187106333396,4326331.34343707,283.997410652416,-0.0079808959164158,144.09260413579,8.8106196216342,1984,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,9.38051399370632,200.236186180148,1.44316808251699,0.129017262004077,23,3,54.1524864386373,-2.9102313692685,7,76.392405555782,17.7470822901405,18.6395426969777,13.8259895105537,1280149.63875298,283.920653484897,0.0008491679918055,61.3569217247454,2.55428653642538,1984,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163.883817959393,1032.52677800019,1.27350707439599,0.188218016714593,24,13,50.4304019678408,-0.732739216659543,2,76.8681130662772,31.6302492837451,18.6364209347868,22.4271198485465,-317674.763335819,282.258923010544,0.0019440216734889,34.2262912305582,7.36499383224996,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-49.637412392994,972.001949449545,2.30335690500693,0.176092380354227,2,11,52.0205042150929,-1.78193682262725,8,70.6497282557575,17.7357544935048,18.6422753718051,43.6123943411416,6086727.98300694,297.926000741846,-0.0014949007213676,148.483528767114,4.07430477244653,1990,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,117.611339250034,865.392746565057,0.7295035439823,0.223563641528719,4,14,52.6664052167081,-0.199794284927416,10,42.9492483408561,15.5813106675777,19.1399580876939,13.1429998600624,2966812.4522709,283.923875128004,0.0022393837959424,23.2130120335574,6.72448727504201,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,246.713684905903,1490.68179884409,1.67952481045113,0.166277323033948,18,18,51.179415664397,-3.52613243639726,7,79.1198687448169,17.0713359417619,18.6398615060737,24.2109471436407,11492086.4062278,297.329659147096,-9.5751939103249e-05,121.820903802043,3.80216482949688,1990,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-4.39356253204993,1788.6903839694,4.15086556413971,0.180673506829384,15,18,51.612539600966,-1.88371313527681,8,90.3578432026682,17.751535484403,18.651496981796,45.2518086577038,8538675.7922466,294.933408097949,-0.0002821839940405,214.924218816974,5.9391005360295,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,175.575438793189,586.137770527941,1.44202481929683,0.192456661109354,6,4,53.95634235015,-1.80312325112542,6,76.35977486565,17.7387429892286,18.6407684077863,13.803399612515,-1.44447076709312,281.573560257637,-0.0005563725606688,66.2415637321084,5.10891134365691,1985,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-6.90473785744273,1329.74783118031,1.27350703869292,0.122948674065859,15,13,53.2992473905047,-1.34432498273535,8,103.420727058395,37.2589428466971,18.6141100916766,22.4271195237084,6525808.28571749,285.785572816344,-0.0001568942331988,268.312198492071,6.39776464205549,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,41.2960158541761,13.7246469534001,1.44281744366345,0.178774720335226,6,4,53.3496106819301,0.246592168627596,6,76.295813225598,17.7437387138322,18.6269521174614,13.7917883106081,5.61892062975555,286.164691117046,-0.0001050352876053,39.2747149666153,5.06015446968165,1992,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,53.0923906985425,1560.76517152777,1.55425099894554,0.135265731348792,18,11,52.8632705453779,-3.37248536050213,9,514009.509534108,44.065664713387,18.665820811066,190412.486543732,2242224462.73476,291.761580787441,-3.16922342675382,157.458889938353,14.6506950283314,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-153.617969230933,836.03307826796,1.44247431282333,0.217733063129377,23,3,50.5823482019065,-2.27379273621186,11,76.469276813254,72.7828370321481,18.6447456820036,13.8060412298849,2410687.79571781,286.295360052215,-0.0003850391146487,208.818441314015,8.18881076159986,1982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,90.4937374129341,286.829250557675,1.44316800594935,0.163695307687075,18,11,51.5410245453929,-1.22963258453668,2,76.3584293548891,17.7471585846234,18.6450276977228,13.8259892200089,73980.0083251807,276.909136700936,0.0006415037471917,128.070601563154,4.26425056441354,1984,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120.745264303658,436.384723103775,1.27350703526927,0.136565609353468,20,23,54.0008235883512,-1.14676396057156,6,88.9603482107485,0.93036906805763,18.6412297458377,24.9900175426902,5170911.61583032,291.211102417008,0.0025429727904782,118.834238618067,4.55166149537883,1989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,99.9482942294184,123.10791091289,1.44104439812189,0.255828744794309,22,5,54.6903962852123,-0.934397961146689,10,76.3309688166028,17.7689044743487,18.6419532759801,13.8193757165447,158876.296698544,278.331015155397,0.001306191666545,157.0780346811,1.74244412675394,1988,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39.1169502504575,419.094898122035,1.4338770364254,0.216626896448798,15,2,52.9116906154171,-1.58754747564829,8,76.3670033775317,17.730232607968,18.643439101505,13.8076620634833,6896919.40229848,286.919092204608,-0.0027844035018047,338.380302757546,3.44710926292324,1998,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-180.539112458791,1232.78763468234,1.44170880066525,0.210305816918081,14,17,52.755454227754,-0.0763435533467232,4,76.325713165999,51.1305270586043,18.6386359479016,13.819650121222,5213233.38370359,276.504022132762,-0.0004126570259333,63.4618897069155,5.72049023492509,1981,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14.3758707477688,316.951816653257,1.48960196488293,0.179202688370808,27,17,51.4642751967737,-1.50443863390522,12,76.3903049100739,17.7293297960891,18.6337912479188,13.8193510479051,1006502.62859379,277.391736757833,-0.0003683628868335,275.893768145059,1.80414851023567,1991,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-2.84621297116955,719.78436028553,1.45133388869957,0.234259511437675,29,15,51.948487475354,-1.97752918815343,12,76.3003185992302,17.7436825231262,18.6447914530064,13.8063752751483,3242343.44703092,284.27925041024,-0.0002796066721545,240.30406912946,2.90441755676223,1983,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,83.8701808240371,-82.4592114074222,1.44173648180478,0.203201147107429,23,22,53.9381820084036,-2.38484797252183,1,76.3221508027386,17.7421642766177,18.6419571017818,13.8090350398369,3996731.70019068,273.666365219031,-0.001288666252908,86.8078028444164,0.143891680666063,1987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,116.847506416259,177.365605724923,1.44260070471209,0.178656268180801,24,9,53.5304521040837,-0.854759041875551,3,76.4425595956046,17.7719187970218,18.6362333785798,13.7987409176261,1961202.14956762,281.677738600449,-0.000746004090032,139.723347344328,3.8658839070254,1991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,156.324738498741,26.382172102981,1.13154659278994,0.216413235230552,12,4,50.4043014056152,0.398466863270878,2,70.9794749070988,13.3884217964407,18.6419600477491,4.8540130115541,13.6617501016534,271.134348693396,-0.0006676414625874,254.715822534961,0.0634465787682163,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,59.3038138500996,506.893982179716,0.496759994233398,0.147311899869935,24,6,54.6387920993264,-2.04066230494438,11,20.120266210177,41.5377648914023,17.9468808101537,10.6612645786147,64044.9736903309,272.008236020601,0.0004440803785084,243.622403481075,4.70734465131745,1998,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96.1136673740955,2649.78078462238,0.698657183669614,0.228740675744875,19,16,51.136357060138,0.465219519656641,4,56.2666557848044,78.1574326199945,18.641544574028,15.9101228061272,6005894.79381607,284.310927260496,0.0005013863211113,114.001163918391,5.83047589418924,1998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3.29037430367676,356.363394934838,1.58460986282108,0.153170979088274,10,4,52.1564250467973,-3.46438732345057,6,65951.1603408078,20.0018034331862,18.6639698963845,-232.808955871217,98.3958408172011,281.94218179726,0.0009936471405089,310.996038586307,3.07102015251635,1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,96.5142344024744,464.498314518894,1.19268316892717,0.265300970530228,5,10,53.0385732217655,-2.00557795933858,6,80.6682408625957,17.8330382475967,18.6429558907105,17.5359466303198,3563245.61326768,285.626526733684,0.0015974109375603,297.649187179126,1.93564032216399,1993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-161.632346891364,1077.90374362766,1.44026934100227,0.138641542746755,16,16,54.3443267481906,-2.895554932942,7,76.7170460257788,17.7408025642652,18.639628451321,13.8195974848827,5189839.91236944,291.960803791365,0.0011209780787175,163.750755202786,3.66541112529724,1987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,142.059044266199,5.96313539961835,1.44294282103741,0.153405939785712,3,22,53.2245355650128,-2.27937836159344,5,76.3289462758167,17.7934101401867,18.6495485262483,13.8018408130345,3916719.46488286,281.215496340877,0.0028836525268872,256.60797288655,1.99466793655667,1992,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-23.8979747362221,408.153216543072,0.264397753102325,0.147418427080516,28,5,51.9248108755879,-1.83989834458472,7,11.5865411358485,56.1881533462417,18.6414445567434,-15.3444923243873,99153.8460353376,287.470163097282,0.0005890243601959,319.234305312971,2.83893747868729,1994,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-25.6160011613579,944.451863083986,1.44247427856233,0.180179006698495,14,10,53.5486775854041,0.526402431149731,8,76.3945268361934,63.81302608695,18.6392825198177,13.8060410720359,2688102.05654364,290.006201888123,0.0022526867029141,188.947561908979,3.89574525607028,1982,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-72.9315693439223,721.654357100849,1.44068129195473,0.190511511210697,19,7,54.1590759935419,-0.368736799126607,12,76.3422376328554,17.7438791351572,18.6450215517507,13.8053126298389,199904.621396705,275.723700958716,-0.0069643765864223,221.202241481873,6.03220001703842,1984,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
