target,Altitude,blh,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,-27.3312005627542,-10.6244610677639,0.189792856082349,1,2,50.4204282905287,-3.49963142667523,8,56.6972602056227,-6.58716100308537,29.9724290180816,18.6447598749465,25.8840038061431,4905373.42461497,291.809834032154,-0.0001577905628799,89.5070460481027,1.45048965335482,1995,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,104.838259244663,-241.250039575455,0.148518931090124,25,23,51.8745586872014,-0.975363184810597,7,76.4362599839513,17.7651705958338,36.4585348969452,18.646445794661,13.8069694559176,16196724.7219681,288.455323422511,-0.0004300755375698,279.455247595132,-0.0831820030622756,1994,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,155.866434151149,139.712265731659,0.195148103025957,10,23,50.7680406761691,-0.468430254187605,5,76.6429785473574,17.7130393034322,36.5050300475157,18.6361057963898,13.8250567100088,5707781.57077595,286.552766015544,-6.83283445603591e-05,445.668546988484,1.75534735799633,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,191.419262912716,962.352152041689,0.135374211663264,24,18,54.9810144873932,0.394606247245038,5,76.2850197401836,17.7121793587266,36.4510698805295,18.6371935642334,13.8203853016274,4472844.25502215,280.677217068979,0.0004351666103362,199.004580852541,3.91536519051767,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,232.520276823235,756.741044594265,0.214787755094519,6,4,51.8816238431195,-0.681305659580561,10,76.4416469625155,34.7520967453989,37.0773900375154,18.6436949182439,19.4699528839934,-20.1453753481895,283.775657807214,-7.45892110125282e-05,221.473019185186,5.3533778692303,1994,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46.7137556049537,542.261960148754,0.205765403445599,18,2,52.6675573931236,-1.58951497011572,10,14.8146566613571,39.9539479047619,23.9040318467182,18.7125828001406,6.43318503540383,2866783.99817915,282.454306565483,0.0007317308741736,282.703387029885,5.27412472645201,1995,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,117.356739809704,110.606374649991,0.209354611550648,10,22,51.3889584957887,-3.01509579108394,11,76.3156823287294,17.746866608139,36.4818293412062,18.6391156784824,13.8183142417577,6384257.76919009,281.887575803186,-0.008559496149081,174.245626763245,2.98335412712655,1984,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,125.994150733953,829.899145189648,0.210548497041004,30,12,52.0601995702695,-0.792561633468677,4,66.4937454557265,-0.75127249659386,33.5821532237887,18.6297041055107,14.5716126956962,3341048.15747439,288.683051092701,0.0013740505241527,130.895517908304,7.83175768442672,1984,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,154.616971849333,1129.65595452474,0.170949102109781,28,9,51.7229111548363,-1.56673371060856,3,97.3930234429782,55.399046615489,29.0352136892583,18.6428019786468,8.17024066398005,1361909.31095277,278.643096142814,6.91660130352171e-05,34.7974583894764,7.92412572849669,2000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-9.87605185837992,571.48463239306,0.243141313915478,26,9,49.8936124572671,-0.311550209074848,10,76.3117010608437,17.7469388781708,36.4818308977444,18.6390292460823,13.8183135623873,1092124.91890548,284.179388954958,-0.0020050465004138,271.782175940065,4.21873537807015,1984,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,255.963444118168,1367.71231783845,0.20498565623112,29,15,51.0969153217398,-2.34816451649386,5,28.848656986709,17.7389451778647,36.4503133602458,18.6449276300949,13.8103981280727,5175068.35988396,291.003190030755,0.0007768936719417,196.563223962341,6.77559252549419,1990,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,189.209985468381,78.316015289131,0.121573759948664,28,0,52.8735866986934,-1.25901224278771,6,36.7861652503204,17.7509316454069,36.5119398353775,18.6406566439666,13.7976695168774,11835759.9226538,284.961101909311,-0.001134348400841,90.2013742727194,2.98936639010566,1993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,-29.7922235245874,847.836107736371,0.215820261157531,13,8,50.4744863287606,-0.750990496197201,1,76.3542012269858,17.7645823274064,36.4951770006595,18.6423342944842,13.834874775648,534678.689784469,280.963474383467,-0.0015795682898795,234.536989861359,7.42165736269002,1989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,29.9805178375993,245.347646263248,0.217367529600935,2,0,51.1711551868475,-0.880463984915258,11,76.3238368224603,17.737204942851,36.4722504582107,18.649028867882,13.8175845923937,-1094261.86724077,279.103433786731,-0.0001389794591051,180.207312885821,4.26946692295768,1989,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,86.3975063467165,1227.26601676188,0.157648182232171,22,10,51.8404151415721,-1.01629374247396,7,76.3210716529465,17.7774219817844,36.4515028229386,18.6482180140534,13.8061971290684,3761582.4015266,294.704091209419,-0.0010329063953039,257.115285312126,4.94593257096755,1989,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,92.7521600008816,380.276324068549,0.166039705828655,25,7,51.5789624382704,-0.679204678616015,7,76.3472315230269,17.767051753117,36.4594433222992,18.6388862244923,13.820938179249,81545.3760549059,285.704286335939,0.0005124671888162,301.018038698146,5.26093525857403,1986,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,107.153369113213,1085.84751691449,0.151809980446276,7,12,52.1045755082675,-0.637785221916033,7,76.500130337319,17.7560258260956,36.4748302212801,18.6452731367324,13.8085604120849,4432872.95268682,294.893291948083,0.0018046150486402,286.841652526703,7.31454994570167,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,152.884680049554,1281.91794080928,0.222221976740082,8,15,50.4338735115425,-2.6676646321859,9,76.3139708758101,17.7351168926174,36.4595839956783,18.6797403804559,13.8041593796977,5373255.38393267,291.920770811102,-0.0008693767988562,256.576169727532,6.26096574667794,1981,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-108.664614630945,1072.26530258637,0.194007284155389,14,12,51.6870045479684,-1.57182371747661,2,102.102560381161,13.4471608659043,36.450863978731,18.6420669415755,13.8152253727435,2715015.84518782,279.07339729009,0.0004026024992302,-17.1225913622708,7.71559719677795,1987,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,179.142193647739,678.73350078469,0.192189204254083,18,12,51.3597395451587,-3.5389256767975,5,67.6680166526159,17.7505188218864,36.4770259207591,18.6419562092306,13.8056049125588,2783606.1499477,289.856166298139,0.0011921271082874,-2.56483322746311,3.86618163687093,1988,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,76.2525522902489,1097.34936949015,0.186294916764881,8,13,54.2094710393458,-0.995215969842743,3,76.3931675286733,17.7757753793184,36.4670111636326,18.6348839864442,13.8147444106299,4789110.17092159,278.100671808695,0.0003451228358148,89.5580448052899,2.92808233437073,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,160.252791333827,283.025784545901,0.203402987688067,8,3,51.8119376058151,0.488948716318733,8,45.9174992500213,47.8077535352121,36.4958670086595,18.6434208883304,9.91677876528823,2521667.79365926,283.872165200462,0.0001227452096065,59.4961961528575,3.00592596953105,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,141.600831497216,1748.31179613642,0.135762031383222,30,12,54.636833104303,-2.78341295721798,4,76.3478462574537,17.7339695597492,36.4806413082331,18.6447325035133,13.8086834531255,5890339.78565382,281.138732453955,-0.0011654716330335,200.044808171136,3.88885058928554,1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,167.365177000874,57.265820196876,0.248259970652793,23,6,54.0598982008576,-0.280971497205771,12,76.3181558964768,17.7297252914179,36.4897695344819,18.6413790323869,13.8219120158024,-241787.161914031,271.081089537457,0.0011729934519753,65.8162042112642,3.88755716618698,1996,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,68.3102221619739,912.967267386206,0.160730727064148,11,12,53.0354201939043,-0.370244136252313,10,76.4099521135757,17.7715344996009,36.4796228169467,18.6447583220681,13.8509186524655,4681404.25711945,284.068172196661,-0.0003919178049109,223.211406014252,4.33099717120466,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30.6720803819313,795.26797079642,0.170716262922816,23,23,50.7156042820449,-1.73565976888097,2,76.3332314537755,17.7526125497337,36.4658055133607,18.6378571716988,13.8086845443309,1923736.14680762,275.79797767716,2.08241108792689e-05,127.259383700449,5.97679659980064,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,84.0463937395361,1971.16922984768,0.1648595359586,18,13,51.4862645054819,-0.159337244988295,5,76.2889383715843,17.709875151912,36.5038296051157,18.6382578054576,13.8243420050129,9886236.29444208,283.478631775498,-0.0003990013749896,44.9914019154762,5.89325629706935,1996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,-19.6588505149173,1293.70946534266,0.207245037994108,18,15,53.0062370525729,-2.17160569673978,7,76.3646036470295,17.7525324063102,36.4917276573595,18.6371072481302,13.8281432470581,5697199.32256711,290.942066722946,0.0021357040512607,232.616324245369,7.85873656532425,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,91.3479331985388,2119.82270266095,0.152937298372071,29,16,54.5226174660575,-0.533998238519231,4,76.3557561845002,17.7468036747268,36.4793067988196,18.6458171153928,13.7964899116039,4772392.28807197,282.871262262153,0.0004333959191443,244.811191954038,1.10313327833275,1999,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-131.081401722113,972.563950792442,0.169719532070834,29,14,53.5652701070565,0.0495095485775801,2,76.4936448287625,35.8412422598908,36.4745555494373,18.644696474465,13.8199765257561,2018854.62834644,281.02880309881,0.0001435423414752,242.134815591008,9.92580461807072,1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,117.532569461565,18.0288316437437,0.147504992627964,11,3,51.8737470671543,0.532415753442239,6,90.2385412515486,17.7421320834199,36.476459755072,18.6433329120154,44.688113541659,1337787.72918217,286.704191619606,0.0010741638751716,203.056171315396,3.03862576232008,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-45.2132288196145,727.777803074474,0.244100688217492,29,22,50.8316016500886,0.654206900381223,10,76.3700525821441,67.6005047018499,36.4804005854506,18.6408877632132,13.7818836554114,6525035.19593299,282.440968596817,-0.0018635423975712,134.351603854744,8.19768106844253,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,24.5663451574699,177.54037564759,0.373041179854994,10,4,49.5941832530325,-0.893185814114327,12,45.2813093699369,17.0183862212624,31.9885276430374,18.6653818845638,8.74577163349188,-1.00728166196268,277.756345108827,-0.0005172348808925,183.488919617476,3.58185528286417,1998,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,78.1862933361414,1913.51550773805,0.142939977530901,5,16,51.4198050325391,-1.49756347310653,9,76.2342047481665,17.7303292680823,36.4576075994102,18.6394471563628,13.7810733437945,4327166.80453234,287.727198891392,-0.0001028912329029,274.053175161455,7.02406517983706,1983,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,53.1963970234852,1018.06983083847,0.196698218365209,4,11,52.1898031999704,-0.0428486288956047,8,76.2668393253565,17.7538859144216,36.4266425106835,18.6378571688599,13.7983413887636,5535993.19082811,289.303044034062,-0.0010794093976914,308.645193586472,2.50437553175592,1983,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-60.0471197004571,503.884678829332,0.223768493112815,4,16,52.6461399419547,-2.0476893929252,12,1250.25493802248,22.4474492624672,36.4865815737874,18.6357129273519,16.3052453343557,7886625.35910094,277.847220818845,-0.0086474524788696,281.39451858053,2.44270004278318,1997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-73.808600979375,301.986835980793,0.201060812553893,21,6,50.9793701917344,-1.04077475154815,5,76.4758308183932,17.7399849950997,36.4432000260549,18.6398389506826,13.8062245233313,144676.40280856,283.508225343991,0.0002855680636059,86.2087350306052,3.5021515808333,1990,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-12.2526351382995,816.101511116261,0.172274598299969,4,7,52.588199969129,-1.22839096917629,3,76.3320519136942,88.9077443897106,36.4894190005952,18.6434211814917,13.8125641922452,420922.473290217,277.855300425273,-0.0005827730331301,258.248725271123,6.86189170204236,1995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42.9989029419844,476.646598424424,0.150223817101954,4,18,51.5474867295379,-3.04277422491624,11,62.8445583207583,18.506598854226,13.5242799166824,18.6409925683653,16.1284620036061,1806374.81675279,278.603751843898,0.0021175635100261,217.315652371253,6.1995678620736,1996,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,98.6315276539943,1256.0306010514,0.0973502911975099,28,19,53.2786074205366,-1.42720513193669,7,79.0264425190455,35.8629047109958,35.62933213239,18.6409130517327,22.4271197329779,5904082.44184335,286.392022587536,0.0017082903517658,261.093357976925,7.70563647608745,1993,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,132.817532252436,248.199669821446,0.23715311571404,15,5,51.4172514569882,-0.846956370325677,8,76.323927722634,17.7525148881428,36.467920874037,18.6428022622445,13.7735740561154,3747.7776623939,284.387703363721,0.0003432684713672,201.426865595721,3.69520976073113,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,234.199779440884,804.516653402532,0.233350612313236,10,8,51.5670699011241,-0.084729952981853,6,84.888416990288,17.7498651837869,36.5434460137368,18.6464048509269,27.337335486849,1234143.09422011,286.096803841005,-3.47676928318076e-05,312.118795526818,7.24505766867028,1994,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,54.9643202483389,1103.38721733631,0.10093626126527,25,15,53.8159144969657,-1.1332304388339,5,61.8225428957333,17.7507270810618,36.4770251113745,18.635464880373,13.8056052499405,8767626.59529609,293.732453637367,0.0004210506403125,108.032948745913,4.23244858679789,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.59746953747842,978.655602725445,0.117724475415269,18,11,53.1860655536516,-2.47913683068295,6,55.294048413805,23.1028513523146,35.3984329031288,18.6495484050895,26.6188470428627,1353562.21239901,285.682141223611,0.0006920678427108,8.95843845867128,6.54692253451734,1992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,135.603755671154,639.609537719179,0.171552283427541,11,20,52.7499091994216,-2.63712531242851,11,76.2888076660205,17.7122871410906,36.4510706371509,18.6443157048269,13.8203853728979,1333693.00883839,281.772107263444,-0.0001973349238627,240.227325700828,7.79306419412686,1981,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-17.571187786101,1361.42741188533,0.110105736733673,19,12,54.4449868438825,-1.94189327509755,5,90.1964016319163,17.7357094740596,36.476173356297,18.6454218759013,13.8081812955659,7860925.22686331,283.831185066596,5.85932220373933e-05,130.588815878852,5.18755088193497,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,37.4496629452857,615.455799084082,0.246388889253385,10,0,52.154959321333,-1.62245616795433,9,76.3346911950413,66.2597830485001,36.4559104869667,18.6424521233018,13.8267953422001,11520812.1043031,285.915467044489,0.0003269074246164,252.97791465187,9.0201575954688,1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,76.3124609671221,62.045517629958,0.197044227159224,2,8,50.1352387901854,-1.96368381896181,9,17.7840957872916,18.1041372940866,38.7805872337943,18.6398801905763,12.9921655234187,868846.056170565,289.367523581246,-0.0013377067174035,53.7624763286029,1.01006990408548,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.1934771112169,111.772006672184,0.189818003464711,22,4,52.1652544434228,-4.45543117397026,7,76.3986258703486,17.7108265979303,36.4550021306184,18.6371489094611,13.785292236824,-6.49332352975113,286.509680700453,-0.0004462144357681,251.65230810459,3.70824990555697,1985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,61.5569854466703,583.015383632388,0.219494059872433,3,18,52.0369785403685,-0.975645269032458,3,76.2922682800992,17.7513435247578,36.4936814835958,18.6383717622488,13.8078891548209,348295.240882796,281.273427314018,0.0013461936152664,171.560174672891,8.3732285894791,1985,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,-140.655248190596,876.304229919746,0.283100317292849,26,6,52.1788462390706,-2.02264360299097,9,70.9958688783023,17.7408209350865,36.4752338012749,18.6401700487894,13.8135546730217,118766.188420714,287.442888905316,-0.0030959581291527,343.706639877277,7.90859110901438,1987,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,172.149500519438,1206.7929245609,0.16831305143972,22,14,50.6852630713223,-2.24203912643736,3,76.339542627666,17.7449131505118,36.4705084391646,18.6421549897955,13.8147619784748,5523086.86595737,281.611100151131,0.0004997262217791,316.128851806283,6.98047448869495,1991,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83.4520220307651,1112.07167089084,0.176463934692359,27,12,52.8714013996594,-1.30147999621422,4,47.6353017762385,68.0960793253191,-5.66899973731347,11.2312447513312,10.9198144902625,5536891.04856108,286.119905447171,0.0019504114293069,46.9620017923069,9.34421024303265,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-90.6620933244511,316.916482392421,0.137305202474446,19,22,52.5402438469053,-2.37265652404289,10,76.3023022174955,25.4068240232455,36.4725593065344,18.6685248916507,13.8012470013743,5297591.58347793,283.617865202845,-0.0020411550803143,144.551168193,4.80504085285643,1987,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17.2955049822834,864.405946774107,0.195457905787386,19,17,51.4203447806682,-1.66967683792817,3,83.8761453561882,15.6129520227601,37.9575326535863,18.3912747019653,55.1457212680301,5008343.85007441,283.88522549338,-0.0005756792923586,106.445197772317,3.61696830499913,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-24.81038136199,1512.23221501574,0.181553066954515,14,12,52.8043111882479,-2.98475928349504,5,39.958213797863,17.7463518881894,36.4571310076123,18.6449266935759,13.8103058019644,9636942.01971144,284.408544840655,-0.0003441481389846,151.257918157986,2.57742986175773,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-108.277274404106,54.6563360618665,0.242042379283768,30,13,50.8052166167953,0.258829497827999,2,67.5424485397011,21.0719142445553,32.1895158970965,18.5903439097649,9.82232114351136,3509026.78424847,278.351524569792,-0.0016694370597828,266.224402272741,-2.3088337194653,1984,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-28.9845666363324,209.045237724408,0.155101155688339,23,11,55.4188448032753,0.149667135678362,5,76.3528982952101,17.7346603924262,36.4644965918213,18.6395174563256,13.8056750729252,2103774.02345426,283.445508382885,0.0055825348257315,103.669963375169,2.54533378702893,1984,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,205.288074659472,914.823917691286,0.116445541844379,11,13,52.043449661153,-1.06637580647853,8,76.2978557157588,17.7656612113423,36.4972685467323,18.6432010964076,13.8187103117962,5312375.89881494,291.2660670917,0.001914187184397,289.612889425274,2.54182219580253,1984,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,62.9022520092105,1901.25588199835,0.179697454571593,22,15,54.4361516554796,-2.62139462966843,6,40.5407574912721,52.7609368650821,35.0406247266101,18.6269967783767,8.34895217947676,3990376.91193454,283.726292228289,0.0025315076761954,277.107792649184,4.50291694927839,1999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
