target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
7,52.3883409332492,711.701962877284,1.44171232067419,0.2099205419792,28,23,52.7872176787927,-1.08413446431916,5,17.7619757535707,36.4576657983411,18.6396458562554,13.8518895871927,10000960.0316364,282.788069173256,4.82773040537008e-05,296.88026764092,2.72907066356784,1987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,125.108119905686,367.071211568914,1.44246752779861,0.118127402520547,29,8,50.9019382912356,-1.71647924659115,4,17.7614530440016,36.4480832916456,18.6373158894477,13.8023624543443,1553210.61702533,281.670609577723,-0.0025713999128214,39.3195502815819,2.42698959013075,1993,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46.8139261820296,427.1547026618,1.28136740867944,0.160577182772013,13,3,51.5380840996539,0.635756011166129,4,5.37402176094447,33.5821520368456,18.642802363671,14.5716127626438,1624729.16390868,281.894525919132,0.0015232425377623,275.387931127434,3.6936458093132,2000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,150.175673114074,266.916971672061,0.952414675894766,0.136873850630283,2,23,52.0134398449713,-1.88611323247709,8,7.97537843979993,23.7441734895722,18.6408835891037,19.9481397748385,6645716.62141316,287.187123998661,0.0026646351388922,297.427588841425,2.81392157376574,1996,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,140.882215075787,744.137137784868,3.18613106138525,0.251149594995427,1,20,54.3787056315534,-2.86315223937674,1,17.7418424647737,36.4764600045096,18.6385483238386,38.52674341922,2357090.30614154,278.415486097326,-0.0021985444223393,232.888299785148,4.81683203740008,1989,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-39.1340692807125,1571.12562549697,1.44163845667256,0.174881112457666,21,12,53.3823001599995,-1.85594017489233,9,17.711975389511,36.4510696005609,18.6354579676604,13.8203857019213,7908340.14531385,290.143865988335,-0.0016515898741486,232.122807217374,11.2026452718567,1981,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,187.710565090983,214.077193356514,1.44337401139518,0.138754682914298,13,12,52.6387093835411,-1.9354227989005,3,17.7788676283473,36.4375862297637,18.6361056369149,13.8352657953645,1746753.64575019,284.584618640374,0.0018087888564325,112.218203133703,2.42712847508871,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,111.499314318308,626.17983235354,1.44215265813033,0.113968864055984,25,19,54.732819278321,-2.61902727867743,10,17.7290800016073,36.4689680817519,18.6421562292655,13.7975940473459,4870022.95768637,288.912764321288,-0.0024299448493731,73.9891105527024,5.5915384413679,1991,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.4235531880541,497.180194891009,0.406599263572928,0.143930176760843,16,8,52.2361689660474,-1.0419632405215,2,68.5370285096316,37.7229179936844,15.0849427701312,6.71696546909311,-101750.713232465,273.679072936841,0.0003204805724911,286.057055632262,8.85253680111455,1999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,-46.1332161739813,1116.89860183066,1.44208746583079,0.170679376320251,30,13,53.2966580281511,-1.4738571045972,3,17.7360410468135,36.5205818654147,18.6509045319539,13.7966766642565,4045879.72056242,283.304659836558,0.0010370905798585,234.255004156531,5.14130491791923,1999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19.8520492732303,367.084444752926,1.05663085619696,0.229203340155556,12,3,52.2191243651095,-1.09263017298048,7,24.8989321865748,33.536725696698,18.6383183079426,15.7475605237124,2390983.96513282,289.520526967529,0.0012509061841504,251.10537551579,2.70286361565154,1995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.469220445003131,1117.13165056799,1.52352779207709,0.16996685531828,23,19,52.1985192873405,0.699981235513277,7,-5.11975927029485,33.5821520574947,18.6365881001221,14.1802889049088,9027275.10803137,292.159530472182,0.0008881824996569,40.8296364839102,1.69669234321724,1983,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,175.371138110575,582.023718870152,1.44170899416703,0.296180752839681,25,16,50.04432889996,-1.68591611852527,1,17.7592554459361,36.4739716759519,18.6418289508793,13.8158300695273,5056616.22250094,281.04705573216,-0.0035586668316258,309.245895475451,3.23050106940666,1981,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,155.309634280405,700.14232156776,1.27350701392356,0.196486097305644,20,1,52.2137230481142,-1.91978131841779,2,25.3356394435466,35.6293321588951,18.6423985990451,22.4271200777522,241419.323417514,275.857643992385,0.0009339355287725,142.430254829319,5.76286335176289,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41.4914302919645,688.723884784418,1.44198578731236,0.130781325486077,22,6,52.3414421313029,-2.79540474713189,1,17.7665846712109,36.4567158051179,18.6443369521142,13.7940025289817,-233007.216284602,275.988009818638,0.0003652094467913,255.629009852781,7.99210682791839,1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,69.4368265215169,110.653846982595,1.44128294432349,0.172141049412763,6,10,53.1813624312271,0.699495920552164,11,17.7178761696838,36.4630989656366,18.6392536423864,13.805002002852,1911922.74804106,278.326582360625,-0.0019341767483706,83.032598772737,1.22683231078401,1981,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86.9155710972066,466.144774075571,0.248454618084085,0.215828193472644,19,7,53.9160564102528,0.403401858844307,5,23.3588319992641,36.476988552942,18.635438111487,4.58503661026743,455032.105063634,278.539394998655,-6.10894264392464e-05,118.007794908552,3.4622352973863,1996,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,99.2294327546939,830.856368530849,1.28136742282698,0.150566721512636,17,15,54.3260152270656,-1.59148317952009,11,-6.3718207370617,26.9667305474987,18.6415760065504,14.5716128803865,3393206.29238167,284.145131310154,-0.0006905323935843,267.956567734088,10.0696167464388,1994,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,119.602688800881,640.202264039387,0.970127738287831,0.247855513716304,6,21,50.5057549187808,-2.57237358492953,7,13.3497486954037,62.3162577507878,18.6416118497435,77.5397509777165,5576712.21399985,291.879745387263,0.0012819437515345,344.097068497472,2.44814642429189,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,41.3633138796954,395.242343819671,1.44166121157061,0.126948345698799,15,23,51.8734178060706,-3.28268633805978,5,17.7503798861553,36.4770267333238,18.6430904534735,13.805605346183,8830947.91694595,286.196841567473,0.0027866408805492,43.8904150840041,4.56202549057956,1988,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.88353161244817,1116.54383738844,1.40699964406821,0.147728792552552,26,20,52.7283672126654,-1.11350230219366,5,88.9417443803055,30.3674903475781,18.64813366101,8.04510660454668,7065869.22489356,283.379092138721,-0.0006167276746251,152.393615690569,3.89987728680026,1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,131.942279170195,561.557142930791,1.44218571941072,0.216334754292348,21,10,51.4667282445691,-0.200223042069201,5,17.7441523378482,36.4730066283954,18.6445091956567,13.8136204588148,2064467.18795885,289.343633356723,0.0008989432871445,53.2376324485199,6.42018647606809,1990,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,51.7668163261947,847.600728416508,1.44217702864625,0.242676706802817,3,16,51.8398259739387,0.319242154754543,2,17.7356379619646,36.4761730245862,18.6390177417544,13.8081821263852,1602012.35346104,277.946882878066,-0.0001553965386111,216.149366335387,2.8571565239588,1985,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61.2758786970549,855.118284812604,1.44154544591757,0.261021697762324,27,12,53.5341096761856,-2.17045406823933,5,17.8025421135287,36.4556948315426,18.6385084175491,13.8643255823012,6445039.16392271,285.860765808239,0.0067453282332997,9.91271351261312,7.14259379998062,1984,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-60.0707215004021,1620.72518242344,2.99836052816756,0.109426688264922,24,14,52.0012842142667,-0.625231327935241,6,56.6162964422673,36.1855321095666,18.6428837804243,14.6561573669438,8531745.03662452,287.876240682411,0.0010021193818765,308.202524557947,3.52136734771439,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.268874858704336,867.133991940432,1.33665849568115,0.20728455988895,15,2,54.2976852927302,1.38066982043729,1,17.7397467493638,36.4757880076821,18.6490289859636,13.8110889672813,1856623.52978041,278.32459437186,-0.0018799097407785,241.652461556272,8.57303666815331,1989,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-67.0986806763308,1174.46702937403,0.945906464012039,0.213443999945045,21,13,51.0020158654211,-0.888217699748809,5,6.97379282284656,32.5328353707902,18.6443374339909,11.7816714259423,4054583.05470631,288.544341413529,0.0013920837992756,40.440303841694,1.852715157835,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,100.508240208177,651.467458401087,1.44240783071337,0.195313332092164,30,21,53.4125444083124,-1.22269702236549,8,17.7470930248174,36.4863502595395,18.640569631588,10.9192646739659,5367144.63171775,294.089554854202,0.0014345146483601,341.936125801383,1.44359682211313,1997,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102.649324885512,809.774515126851,0.112626167969454,0.250590956438741,4,23,51.5928983379023,-1.15566076747012,6,36.5096827900924,38.3099246609745,18.6362851058039,16.139772840994,1292238.08630886,283.548397036326,0.0025631099155541,333.737815455637,5.56628302562246,1995,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-101.389974181087,555.326158628481,1.44161229693675,0.168543668464227,7,0,53.0793197126951,-0.850292928527008,4,17.7571079261657,36.4624764144031,18.6283624183415,13.8075993563224,4034420.9729188,284.32804591169,0.0012035356610848,201.929358317014,6.96758604062293,1995,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,31.8770643276556,1612.16173835851,1.44206077097523,0.180808107079355,30,16,50.0923813096994,0.0764047551951599,5,17.7376195516558,36.4953916048426,18.6382282626853,13.7905138886255,3569251.44316924,291.221993298833,0.0003955492832776,234.208779011873,7.972004137073,1989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15.1016152686255,1150.48314471873,1.44186128517038,0.262014752011288,29,7,51.9646540781915,-1.4640457110126,3,17.7716412524266,36.4596408505866,18.6368964088138,13.8163066550026,-141706.268240664,277.285817705284,0.0014365145990341,411.336453122754,7.39325985672235,1982,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,91.4922445965411,1369.06940615118,1.44098833307803,0.133788783724784,19,10,53.1241382869918,-1.57264849531491,10,17.7418535638169,36.4695458665243,18.6368806413093,13.8016720216781,711769.730312442,284.30640231291,0.000993675913805,261.54336186363,13.7519147117335,1986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,88.3529558952848,676.535699943014,0.264929938450423,0.112800163702407,24,20,52.3670342324174,-2.21450508196853,12,59.303856647186,16.7723637743438,15.6542048486807,5.04372432090372,3478770.13759913,276.465022127878,-0.0048063829978948,55.6369578690034,7.36998431330854,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26.8620989182048,526.343987290092,1.79388527393458,0.167594334859494,17,18,52.4608580666564,0.501899489170373,1,18.2633534721118,36.4730494975294,18.6326521326731,22.4879025560528,2588847.54941159,280.38822149084,-0.0024334067878351,197.37066219373,5.22607747502628,1991,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79.3752589822709,489.185647898452,1.44233455825771,0.128785659553178,6,23,51.1676520639679,-2.46294788061837,7,17.7457499938589,36.490076952801,18.6354651577863,13.796569181329,6594289.54242169,286.842546894741,0.0037715109165285,199.85922893966,5.18162035277457,1988,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,49.7393465344632,71.5642575558887,1.35210169265951,0.156470795936032,1,23,53.5612598028818,-0.762837049762072,11,17.7588066786255,35.880506366983,18.6464300766522,13.8218552632228,-1836858.61619296,273.207262857744,0.0085188841368872,234.829242867638,0.797745637672421,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,40.6553065188913,383.039998471026,1.44212046058964,0.141597408634776,10,3,51.9970490817877,-1.8894900308196,7,17.7666857708323,36.4972668610003,18.64495878163,13.8187105031601,3930801.12336868,285.470148875445,0.0007408922150288,224.085652149777,4.21394829863366,1984,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,32.222631248694,44.5269140530356,1.44179032896953,0.204254851811173,25,5,53.4405630532609,0.451432045386528,9,17.7550973980425,36.4913278274063,18.6398380163211,13.8098706108413,46262.3198514754,278.113890213387,-0.0009453141354745,166.111930877615,3.49491132323594,1986,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,77.503669113405,121.370945440679,2.30826100026626,0.217703572328131,17,7,52.7940143335704,1.74667387538855,10,17.7497427606252,36.5434441749002,18.6439691040091,37.6596916770064,122344.210471273,280.059082923364,-0.0011697843755763,93.6977509959054,4.32085202521243,1994,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,56.2360019588265,162.783440324218,1.11135358891119,0.186166923191468,1,0,53.9077694503613,-1.82506658021609,10,15.6923014394126,31.7262018265765,18.6414440004123,22.2440731113931,2815902.55315814,281.24681229432,0.0003186665283432,247.986552466355,3.78729333506378,1994,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,187.214008400811,653.402175264284,1.44151514815093,0.16633819870001,14,9,52.566662788483,-2.30898448646111,5,17.7363215108134,36.4758054101153,18.6444751756044,13.8168385574069,2326186.59472257,283.85553224985,-0.001826503472997,69.0635462146917,4.31815310942095,1982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,94.277410072267,955.567681487149,1.44126136241454,0.194524325790918,5,21,51.3494750300747,-1.50927552621136,5,17.7544042737484,36.4585247987388,18.6410430339286,13.8273564137536,7499010.81841923,281.984491239053,-0.0005897716325794,136.339431187793,3.79967901758079,1983,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,192.845225137601,715.956090142813,1.44341714057762,0.235418306321528,28,8,52.9470749568287,-1.61416713548042,4,17.7816297305477,36.4686180696555,18.6427386288688,13.7777934052587,440714.547793682,277.314935611122,0.0011242512552731,205.879806405522,5.52119588698492,1994,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,212.410583049035,1511.56892205062,1.15679499159551,0.181509157573643,25,12,52.0821669504693,-0.25074718496641,4,17.7395093120128,36.4757886378908,18.6468890547014,13.8110893603559,2258372.71377098,280.403119807231,0.0001710929820776,568.908802973215,3.4473770623549,1989,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,165.665949229487,569.834122273229,1.44047429198092,0.223728833894574,28,0,51.5834500869121,-1.13720612740179,11,17.7494545338382,36.4846745780321,18.6419665390222,13.8151013840545,3110070.66549592,276.659044675594,-0.0010196002993207,286.781290797392,2.99059974400815,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,98.2532917252113,1391.15431537347,1.37295273927469,0.137077087938687,14,8,54.4926522482475,-1.66137631439883,12,17.7443928928993,36.3945470935387,20.5352580137697,13.8087749173436,314190.518387175,270.978070864353,-0.0039931876404985,226.778544074753,14.1565542400749,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,138.065762853929,637.160563622345,1.47553127829426,0.1526812461051,27,9,52.7019628150732,-0.155984203742876,12,17.7373253281518,36.4920836388548,18.636108944779,13.8122211433823,284813.277964167,276.289826945272,0.0009377886986586,265.441745357196,7.57659427752411,1982,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10.8219689417494,1158.430685754,1.44221759523103,0.0785429647585225,30,16,53.0110548752314,-1.0513154061472,4,17.7292184562093,36.4697716102947,18.6378570200052,13.7910676166669,6077155.92770923,280.009039245816,-0.0007765464468997,151.55351729433,2.33915194686,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,118.942919812712,1118.3734031412,1.44125640351353,0.179723896457815,17,14,51.8170493638653,-0.27639693849762,10,17.7672951657156,36.4943922355172,18.6424457138803,13.8067641510907,4926478.59659864,287.315412086962,-0.0009589287245739,283.567223673172,7.67519200056701,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,138.657822141568,78.9080960795222,1.49709145977233,0.191701823229949,13,1,53.2359792907472,-0.214392786751562,9,15.9877132248566,37.9786241379303,18.6459024171084,19.389322382426,3042498.16342813,277.526494693642,-0.0013716081948694,247.192856070641,2.52816152536171,1994,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,137.825190984187,333.470380879359,1.43911760792819,0.158239042522158,19,6,51.9026320699404,0.025839531156165,2,17.7612250670692,36.5032223638731,18.6363381529609,13.7851549822999,-35776.2108996789,274.187198510058,0.0006526660245033,195.046308811727,5.31346093462421,1985,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.232644589169091,725.092913908493,1.44202484952486,0.15212087579116,8,18,51.7073632695435,-3.19515654687949,2,17.7387661044351,36.4759430062363,18.6407680648128,13.8033990030089,-2918101.23862099,274.675706799001,0.0010956515522006,58.1522287864266,7.29259959821331,1985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,90.7635236305906,695.894113365853,1.44166117036565,0.152926805110797,14,11,51.4544685733332,-0.944300442385842,6,17.7505277572806,36.4770251377966,18.6430903407989,13.8056046804292,3759375.84806605,290.45477607588,0.000247359693645,40.2513465871306,5.29710926842988,1988,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22.4522844985022,886.654369312522,1.26769600306748,0.205192302007434,6,18,53.172831277324,-1.52986458506414,11,15.9926129662515,50.4290842357952,18.6345727704192,6.34491030493917,3824161.52774827,280.249328499436,-0.0041789271544981,25.2566164478178,7.87859396921514,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-24.8197453738662,1421.04557531943,0.849215644334564,0.199592382388266,29,11,51.2780327712126,-1.27006721199531,12,59.8619418896752,14.271615030717,18.635924130294,23.8891471300549,1581657.56609291,282.656256211191,-0.0035531860142667,105.738575170404,11.7424372947157,1998,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,217.344638643552,304.528978297907,2.40863078044394,0.174808930299532,4,6,52.1974783937095,-1.45333889243288,10,17.742017670922,36.4764616359868,18.6410267147476,30.3616142765624,318031.201071702,283.024585263651,-0.0001179201941864,141.632780847255,3.36499507253128,1989,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50.015581906544,1408.75191602503,0.842065029798077,0.218312561438453,26,16,51.7966296303127,-1.07029681544009,8,23.48232528794,32.9851711784143,18.639404545851,5.94456507944937,3046760.94043345,293.787825426225,0.0006975370859486,348.649594969022,6.5381084264067,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,254.481954544651,969.887053319897,1.44174527613254,0.127166477086455,7,11,53.2299681291246,-1.82405749307247,9,17.7681915584999,36.4334916908468,18.6385891900595,32.3392077496452,2479404.11962562,286.18305332339,0.0005643243723505,266.667995559879,7.89823748586835,1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,50.9941999292097,424.482979837489,1.44176484710053,0.121300190414555,30,1,52.0884191374565,1.16046717276873,8,17.7716597847147,36.4587289531086,18.6450382294457,13.8188124578403,7061376.09242751,284.193064160738,0.0030031516400699,282.060362682508,6.27940542066595,1982,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,117.112725003066,385.703338117454,1.4412410072919,0.217142123799349,21,18,52.6079996078849,-2.129471201205,2,18.9785792382034,35.5572416383043,17.7314937869553,4.426205472756,5709974.38107246,281.723460509764,-3.54240842226992e-05,160.270823113601,6.38252608881158,2000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
