target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,166.037641217297,343.212691626541,1.54281451270827,0.174229532685777,15,6,49.7044849336702,-2.05730272706468,11,90.2165490047502,18.1523982409463,37.8431248304377,18.6417225526266,15.6189447099408,104742.412163162,0.0001269242832493,217.8356946438,0.310975653042866,1985,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,95.1938225750919,633.542862035824,0.586128267555557,0.190622769426164,24,20,49.961073780906,0.16412643508574,2,38.9696186184414,13.5052261731577,33.7914554299589,18.6436950527207,28.8262681826583,2888382.76442258,-0.0009723617663606,86.6953943584641,4.81538423065554,1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40.3244153931981,271.763065012463,1.63630858119732,0.13213729823815,7,2,50.4964828350221,-1.23216190834604,6,87.6908044356095,17.7775454249864,36.4508637169676,18.6022164090545,13.8152244983554,4507459.23176148,0.0006483527624715,122.489578089054,1.64691789653368,1988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-17.7817483229703,553.341673319358,0.134127017139529,0.182385918802313,8,6,52.4080681848519,-2.37481358173726,1,-115660.913773543,11.9973117778582,33.8548810620356,18.7503144205024,31024.5690183583,-16408462.1386607,-0.0006768380967311,268.458370405581,4.65528385940848,1989,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,221.389677666223,334.609146090186,1.44119805327814,0.0562492787236248,28,5,52.2561015758286,0.450389350853697,7,64.5614627648747,17.72401968505,36.4746455003441,21.1826050931171,13.8360491804262,71018.7150414317,0.0001894424577234,262.596862715663,3.98628552616832,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.91910743765092,310.039198676269,0.95607324416481,0.181011498900132,2,7,50.9999453788578,1.42676949584631,12,56.271853420309,19.0286118219225,47.3539834183111,18.6550178898017,11.4978478927535,21059.2987443133,0.0008133132007962,132.49144677594,2.56134375102073,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-31.1320604855006,1213.4548621473,1.44184937693489,0.164466280133792,25,0,53.5761588105562,-0.791956375661603,11,76.3708089672089,17.7539685777263,36.5016562540312,18.6395426216578,13.8002352899103,-433889.708081807,0.0054262067173359,248.477163662695,9.51526439521029,1984,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,-109.525137795285,539.524413992494,1.43901768048217,0.212410673204852,25,5,51.2287988367368,0.21733817321243,10,76.3318346204348,17.7649940445597,36.463526046243,18.6415483525906,13.7882709894132,29452.2015629072,0.0005315174062825,228.50016418817,4.01477240044187,1982,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-110.796462670766,-20.5130624504941,1.27350702448921,0.161392103061154,23,3,51.9951080652812,-0.323464472637539,11,97.917673152172,11.6880564582353,35.629330968983,18.636033309047,22.4271199868786,622457.901337683,0.0003955171034293,25.1867669470306,2.72639273568431,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93.2025172108565,1046.26716578198,1.44174850882395,0.202687388721878,2,1,51.4668113982552,-0.625975026980291,3,76.3561938562339,17.7465747905155,36.4714837061723,18.6436223872715,13.8127283403104,-115624.626268961,0.0009103996656633,43.0505731111768,9.94005714201333,1986,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,241.418858747404,801.444025227556,1.44186975854565,0.185069232415614,30,14,51.7406888249761,-2.40840909623126,11,78.1885066364353,17.7407827146355,36.475232474051,18.6416602502431,13.8135544165259,1035989.46406743,0.0013081506787125,263.809924445397,3.29692072168347,1987,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,62.5553707451666,608.825511893133,1.44065030613988,0.17481397287366,2,19,51.5037975903982,-0.866565423463286,9,76.3446275099994,17.7799852885181,36.4577353365503,18.6449779150447,13.8281766714891,1941767.59512055,0.0006517379888958,35.3746610185336,3.2565110994803,1991,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,31.7952438704529,430.608527834659,1.44115718948384,0.244719512533121,2,5,53.3026492441418,-0.809639639099816,8,76.3980924923741,17.7536044351079,36.5025124602819,18.64159865484,13.8265868057184,74764.4971436594,-0.000349800076957,279.603018020366,3.57136260316901,1987,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,181.259784826354,886.622775893911,1.44107007532381,0.170995778457526,8,16,54.0316200077849,-1.74221258238829,5,76.3285744678395,17.7447929203086,36.4948735166668,18.640883558776,41.3910228756215,3689358.70674523,-0.0002274733538237,36.9384640536774,3.85086597135641,1996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,-150.491086406423,350.194225070817,1.59302245795374,0.172379432015158,8,2,49.8975976486636,1.7786181559531,3,47.6887466068056,25.2100239350948,36.4821648443393,18.644921203911,17.6622320353721,2686723.19316198,-0.0007219733703397,226.680949121625,1.72276970356533,1990,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-22.0809887856314,1126.22272049609,1.44145906303289,0.148683746611051,6,11,53.6523204295482,-0.369795183714962,3,76.2167758049437,17.7869153469778,36.4679170546373,18.6405435451025,13.8317193613316,2024015.20385734,0.000763777765172,276.528849043389,10.7426786421242,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,238.406785175041,560.96546878408,1.44233591235011,0.103429172898921,9,23,51.3927553032354,-1.52330515519526,2,76.4702569469916,17.7452588300836,36.4941834252931,18.6477639981471,13.7976928459764,-483061.975667854,0.0023518723508485,152.535205057616,5.87454935772319,1989,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,224.925735727779,1480.72079410555,0.160427496398674,0.254710039472881,12,12,51.0370980945899,-3.25968511923775,2,48.365403915088,38.9316375817853,33.0404691789425,18.6474296493567,12.1204103912296,2736747.55395046,0.0032014768591393,310.305130517952,10.9613278355869,1996,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83.9037897310663,158.575430339819,1.44354850568323,0.169933609434848,21,20,52.9152012894219,-2.24946750397815,10,76.3108541741376,17.713700994473,36.452301839491,18.6464894975411,13.8013560201485,3854847.20867219,0.0005519158678611,224.83582373954,2.56045743202795,1988,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,50.6981402735042,687.716299575423,1.52113574378469,0.225492315153012,23,21,52.3778732781241,-0.0867351824490072,5,82.0836299026458,27.6634676239668,36.3671265272654,18.525558928505,18.3687097804233,6713053.685755,0.0006127334703444,97.9427850587196,5.91024675281106,1992,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10.3179588447846,1909.90298380749,1.67424216874552,0.152672171995516,4,4,51.1740585550914,-3.07942761988869,1,57.4578710964045,17.7472007631202,36.4895844482273,18.6374447557779,9.93972952301226,-1.99609148938894,0.0007217912246388,248.845165975856,17.1389784257574,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,131.315216573638,1115.51671529004,1.44278809122983,0.186002450958668,9,16,51.2811702896481,-0.867036291514566,10,76.3469281169047,17.7518664811073,36.4418596143472,18.6355274953586,13.8132072488166,3199586.99890833,-0.0008666861774334,337.448035770036,3.43172542914639,1982,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,121.492018289704,-66.1533768456231,1.43979877060011,0.213335448223724,25,1,53.0269241038388,0.0969978507014684,1,76.4353758541739,17.7557894389123,36.4604596165489,18.6398398347593,13.821634328353,2834840.17943332,-0.0030771967843229,77.6099306108629,0.786114567771264,1991,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,105.327822684556,637.934873348466,0.93352817090516,0.221962616764818,6,18,51.4483991803805,-2.53527185024334,11,82.6733538654723,-4.25819881683255,35.3195135183556,18.277084505666,14.6277077004911,3624136.13864456,-0.0023478439954697,246.375383115459,6.02417983805253,1998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,76.1660609126729,1115.66200119269,1.44171233623652,0.181270019312707,14,17,53.5222114293383,-2.09646108143135,7,76.3767564742861,17.7623794836142,36.4576653190039,18.6419271299906,13.851889522925,5812636.05750085,0.0011909956534753,114.607381589459,4.65658509260862,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,-32.0116144952942,1256.44625334934,1.44176798024242,0.178225690257401,3,17,51.5483221059818,-1.06664991114706,5,76.2305384173461,17.7446989835486,36.463016080954,18.6398062538687,13.8189191636818,7126307.04428705,0.0006718163220504,-1.58736850722247,3.83785448689564,1993,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,164.018656933733,1686.55519853326,1.44228255101,0.20548890396181,23,12,52.6793747868146,-2.15450383857097,5,76.3252245355766,17.6883096018629,36.5007270764386,18.6397604687037,13.8193206901791,6888047.66179276,0.0016050492897018,150.673262758674,2.04758172031806,1983,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,57.0548091190143,416.296433836169,1.40541661228703,0.225566446117915,29,4,52.7869068106214,-0.575343266535507,8,29.8888518267423,11.3974777148541,35.9840321400914,18.6330506602346,14.3826572537077,-1.09950026923107,0.0013746777818642,215.997585708707,5.3527952943456,1982,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,57.7558272210518,572.54921344394,1.44131271630482,0.134202998366885,16,21,50.7342753548907,-2.52338667721152,4,93.6818136147408,17.744066881448,36.4510814255777,18.6096106657647,13.8225642688523,7592260.59667742,-0.001180628235829,195.567445234804,1.99912628496524,1983,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.89757444016191,736.9036227646,1.44081875265765,0.216816758486838,17,21,53.5160660627362,-3.06226773987683,3,76.2926954517384,17.747684039327,36.4832271967723,18.6385691045776,13.808888692981,4320446.88667711,2.31452055206706e-06,277.048591922674,6.7336652155857,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,210.496878067714,550.169659331405,1.44270581507713,0.182104800817214,27,14,53.1436635463599,-3.12870741999207,10,76.2684726749939,17.7623164781255,36.4713388885283,18.6392581332118,13.8490591515224,2736135.3651592,0.0017872331800802,251.916363763869,5.32900336228304,1981,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,110.772696211131,632.86111479341,1.44222797346586,0.183178461958671,4,8,52.7141767658493,-0.649133140651294,12,76.3253381977592,17.7096386385552,36.4961231151959,18.6399075494372,13.8563066846844,151363.026426071,-0.0076758567459684,96.8725684447899,3.62323411743414,1995,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,-17.3459103906325,572.232871685909,1.37295258740574,0.149415562600428,18,9,50.8476046066381,0.28957195429288,10,76.3034964121063,17.7443013907903,36.3945473296611,19.6792992048345,13.808775720979,1158906.53362368,-0.0010432736444676,252.482207681299,3.35259879039784,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,178.666796470937,584.776349975254,1.4124771511466,0.179225460836035,17,1,53.5071538276759,0.251198884444541,9,76.2620849475654,17.7272478412108,38.3990541081804,18.6394791948562,13.7848051543688,4538020.10289656,0.0030461268328098,319.495750929102,8.59933152744956,1994,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23.0422414708714,716.441979272781,1.2813673376084,0.184206090622658,1,7,50.2668208019172,-1.26259243751436,4,99.2153681400198,-8.51934633060417,33.5821532694503,18.6407677401809,15.1219441693723,-118935.902883957,0.0011109482749566,203.00814279146,8.2502552671652,1985,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,73.1575381125784,1092.55905245208,1.44254193394858,0.164652798752199,10,15,54.2176482522906,0.424333702515585,4,76.398247682363,17.7493161378551,36.4953485139475,18.6463351269693,13.806328257601,4175358.43557246,0.000899807620268,208.004970459925,3.66719942072617,1992,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-5.90890018920692,44.0924053863481,2.15817953625243,0.166774676814371,3,6,52.6029386912807,-1.95951932800233,9,96.0775105561741,5.23514030569312,36.4730497611606,18.6361054852958,14.7867569294293,243211.847756355,-0.0033126373096237,41.3767369411515,2.93685602519671,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,58.7201089554941,1347.72705534116,1.44246752308969,0.22545450086545,23,23,52.5373354635577,-0.0391930011140542,3,76.3006274449682,17.7650416400555,36.4480825556064,18.6318862637012,13.802362836478,543270.98785267,0.000976348358296,251.327619849363,11.6877681803884,1993,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-13.4235935474326,1290.20726460909,1.44184938466017,0.190973736619516,14,16,52.7477510992475,-1.99709539078962,10,76.3665027089254,17.7539775979465,36.5016559640109,18.6407757075714,13.8002343954013,2920528.29050714,-9.38093329058849e-05,253.483839507851,4.08949165484206,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,91.0157618186547,218.819900362801,1.44124545757168,0.245230153489061,16,20,53.4476687163103,-0.927565988578851,1,76.2907310004811,17.8077529830407,36.4573494077875,18.6368924348929,13.7859189282569,2075153.1355098,-0.0023249381421721,159.225793355681,2.54932927092481,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,109.557846643466,57.4437669807402,1.44256013603328,0.204063289081726,25,11,51.194112694196,-3.78081577395449,10,76.3736873917577,17.8049647863944,36.4811688481028,18.6410374680354,13.8179813882865,-2270582.43751955,-0.0002358026983302,43.4813252034212,7.5591722464563,1991,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,52.4175565758563,714.745909405665,1.44196292779402,0.178458923000665,12,23,53.4258695068742,-2.09971236798316,2,76.3879400750098,17.7922357287733,36.4857270512214,18.6393504258492,13.7873865635203,5634555.98072445,-0.0014521040839115,226.003448869095,6.56895520038841,1988,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-21.5902192613682,965.588576329179,1.44171244399022,0.186591905508165,30,9,52.6582705604176,-3.00815744184049,6,76.2809236475714,17.7499696419821,36.5040576444967,18.6427897043812,13.8110533740863,1640087.3798492,0.0009327031403027,311.302826258836,3.61233287576096,1983,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,166.75655325412,846.084496352196,1.257263854884,0.248232441917063,10,15,51.6369776780229,0.946489793737248,11,78.6077890742147,14.7351205472491,36.8061023053342,18.6371063213339,42.7812321293157,3802014.46404895,-0.0008455264834185,227.715776811128,5.3773801980103,1993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-50.2038638564498,768.132870110782,0.790678785824272,0.169494774900726,2,3,52.2378253814314,-0.571633298644252,6,46.7643910919797,31.063977397872,19.0218706845771,17.6883336769168,-1.8089317452962,1490390.49404491,0.0016506174888181,181.954718726214,7.9736056658056,1999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,145.686486976604,1430.46422071926,2.26269126571007,0.21675644890074,30,11,49.5027762171593,0.374376101243098,1,78.4277817904567,17.1551105742049,36.4821656773276,18.6409027800293,11.1065635687827,2000330.66789407,0.0013386100399568,206.819959321056,14.9276995243304,1990,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,38.2725149581602,836.710839766589,1.55016509916326,0.17644828867255,8,11,52.1789317238187,-1.82700594428872,12,102.249286918274,17.6439425300903,37.6560893205559,17.2564276546223,14.1291952519392,-656758.858421768,0.0046883461544799,233.345591192769,7.58958566404034,1982,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,45.3847617457476,878.442854272551,1.1737328966683,0.13639284892326,3,7,52.8342083710693,-0.913103046759419,6,90.4707307384845,14.90805197182,36.1903974859259,18.6303301513317,6.61977820286123,200876.405679017,0.0005322373847257,237.357653970748,5.89757467058707,1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,84.0903826152366,658.494627323281,1.44286569900187,0.226243187581363,1,15,51.1936712110608,-2.42441237660237,12,76.4099515882161,17.7716774477727,36.4796221389385,18.6422335789279,13.8509182773398,1154367.20742356,-0.0004088968673814,204.764367045833,7.68599370940733,1993,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46.4915704903509,1368.3786192513,1.44279103685364,0.215963927085155,25,12,51.7952834466015,-0.350243820489485,3,76.441888272614,17.7021093406437,36.4834305710158,18.6447746000919,13.8136829655555,5435415.40586411,0.0008811905236904,274.556443723728,4.5747913752038,1986,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-60.0929422816822,769.466662977047,1.12272720153727,0.147587834810755,30,9,53.5472023968491,-1.40925885165096,11,62.1227616679041,17.7498589907413,36.5434457992876,18.6399080745312,17.9077111642481,1614762.67446129,-0.0033434479476228,131.373674801027,7.20432491762622,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,176.46553985303,1504.2737877774,1.16820946948503,0.217111967953627,10,14,55.6743292417834,-1.15129421212305,10,77.583423794018,17.7324897726515,36.524343667899,18.6396412378062,42.2758871476114,5048049.53996288,0.0019912599793717,345.998056750449,6.99849016462059,1987,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-207.708293952361,1037.02184480007,1.44096395936203,0.186271816411493,17,1,52.1865817169526,-1.3566884008762,9,76.479224058545,17.772283727566,36.4881304570989,18.6378568600564,13.8140141137517,8982555.05992883,-0.0006295486819183,276.319285037539,9.17017133266108,1983,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,-63.7880521186968,1236.1083143155,1.03015332909294,0.0950640213616106,3,21,51.6586033640887,-2.33053844799613,10,75.0959065190179,24.8910189284801,42.4907495844219,18.60257156104,5.39003935380956,5627915.47807293,-0.0011873929736391,-348.178659801281,10.6229446126698,1994,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-88.4428421215276,-624.918449960083,1.4421766139734,0.281529697324237,26,19,50.9870547281867,-1.84811367422843,1,76.2220141239872,17.7573698762446,36.4871713763063,18.6376274709048,13.805760863765,3050439.74400432,-0.0018494563872657,220.501369270522,-2.00821261783184,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,151.083221433416,765.452125365545,1.44161232837221,0.225922828063233,18,1,52.2392951014925,-2.15458628227652,4,76.3443896278199,17.7568770032546,36.4624763357154,18.6447598933672,13.8075985500002,4152371.19605082,0.0020870826787513,260.633958556982,9.14564704549544,1995,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,33.1390692184152,505.192237496149,1.44048693111705,0.205314807558371,7,5,51.6431519446096,-1.81711851994029,8,76.3179988138108,17.7344524314566,36.4997183442229,18.6283630975238,13.8279756923566,100434.65180017,7.48370840767711e-05,41.0639863778481,4.93108740018292,1995,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,114.28716799699,1099.44012158014,1.43315908981754,0.196059745371908,10,20,53.4052579871126,0.248130570097521,6,76.395419782295,17.76640832426,36.6536004480747,18.636355293888,13.8259919014096,5129092.83245794,0.0026191283797437,136.430083534046,3.92370566104147,1997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66.0872177304644,-47.9183828532926,0.331613840118819,0.224768084441492,9,9,50.9598922939757,-0.719178549636251,11,60.9432112685442,27.6456730122552,40.9768345077702,18.6435545804779,2.75390121277981,834405.363641522,-0.0028689590158472,249.032149781203,0.294385673938139,1995,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100.719664317504,271.530872489776,1.44314573177312,0.180959859214815,7,14,52.3758963822915,-1.6207612959155,2,76.4517910278873,17.7432340161708,36.4724802941464,18.6509849274055,13.8476451090537,1017902.79027203,0.000254168001426,223.84536416354,4.50464050345027,1992,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-56.8499625289993,305.837165103539,1.558393698011,0.231230306372259,13,12,53.7760866844098,-0.316277057933551,11,64.2874157876191,19.0175816414853,65.3013728481913,18.6388785774008,15.9844976791236,4122714.84347823,-0.0037836510599074,244.830315619863,3.920366476621,1997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,81.1746922174922,527.780947592797,0.832913473890725,0.234742813517188,4,22,51.476376619204,-1.82292310111028,12,87.6256884081343,15.1340066399026,41.7850638822704,18.6373273352465,11.8172068952223,5899108.11216684,-0.0087585450902181,223.280616173263,6.40776520636803,1983,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
